age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed,obesity_rate_modeled
50-54,Female,Attended college or technical school,15k-25k,Hispanic,0.4957324624199655,222,1,0.477139815971932,0.5234559800385581
60-64,Male,Graduated high school,35k-50k,NH-Black,0.3412376854506521,221,1,0.3410364759055324,0.5075594136562387
75-79,Female,Attended college or technical school,25k-35k,NH-Black,0.3075970044857794,221,1,0.3114165934623576,0.43419251669479036
30-34,Male,Attended college or technical school,100k-200k,Hispanic,0.5634212854728549,221,1,0.5366642671601413,0.39319960604951154
65-69,Male,Attended college or technical school,35k-50k,NH-Black,0.3949225131039761,221,1,0.3883047902935188,0.47887951691906816
80+,Male,Did not graduate high school,<15k,NH-White,0.3012284080742886,221,1,0.3058091838729573,0.20691026878523908
35-39,Male,Graduated high school,50k-100k,NH-Black,0.4376827012846906,220,1,0.4259072850013058,0.49573130433786283
60-64,Female,Attended college or technical school,15k-25k,Hispanic,0.4319153297250986,220,1,0.4208319980288648,0.48003602937350137
65-69,Male,Graduated high school,<15k,NH-Black,0.2384889984157525,220,1,0.2506168264766402,0.4786629226565776
35-39,Female,Graduated college or technical school,200k+,Hispanic,0.1205845891486014,220,1,0.1468609463215473,0.2815401606840034
45-49,Female,Graduated high school,35k-50k,Hispanic,0.4743285887982458,219,1,0.4580907145161058,0.5155785096203463
50-54,Male,Graduated college or technical school,50k-100k,Asian,0.1796592202912072,219,1,0.1989236795641321,0.18300618024404994
50-54,Female,Attended college or technical school,25k-35k,NH-Black,0.6731745931084742,219,1,0.6329793689094391,0.5773905191104569
75-79,Female,Attended college or technical school,50k-100k,NH-Black,0.5372663695954966,219,1,0.5134456301570614,0.42055236320027545
50-54,Male,Attended college or technical school,100k-200k,Hispanic,0.497313956277286,218,1,0.4782301186941244,0.4686520507047481
40-44,Female,Graduated high school,25k-35k,NH-Black,0.6649916745940507,218,1,0.625624242053216,0.5524498306641084
18-24,Female,Graduated college or technical school,200k+,NH-White,0.0921776860943021,218,1,0.1221022682913402,0.11589000218193718
50-54,Female,Graduated high school,<15k,NH-Black,0.536172021238494,218,1,0.5123876112809927,0.5703096897967732
25-29,Female,Graduated college or technical school,100k-200k,NH-Black,0.3399223170916046,218,1,0.3398777907002593,0.3341786802013721
50-54,Female,Graduated college or technical school,50k-100k,Asian,0.1342057696362062,217,1,0.1591468784564828,0.19638708838511748
55-59,Female,Graduated high school,50k-100k,NH-Black,0.5554711058429465,217,1,0.5292463843547122,0.545187591109954
25-29,Female,Graduated college or technical school,15k-25k,Hispanic,0.2592217320220188,217,1,0.2689787158561644,0.317516819470282
80+,Female,Attended college or technical school,15k-25k,NH-Black,0.3595763591847012,217,1,0.3571445219059704,0.3093203258490817
45-49,Female,Did not graduate high school,<15k,NH-White,0.5063208647320436,217,1,0.4860658081560647,0.45718067925946554
40-44,Male,Attended college or technical school,25k-35k,Hispanic,0.4626548410601175,216,1,0.4476425716938207,0.4770494168689994
60-64,Male,Graduated high school,50k-100k,Hispanic,0.4100763658685369,216,1,0.4014761056719451,0.4487698534792289
65-69,Female,Graduated college or technical school,50k-100k,Asian,0.1109294690358923,216,1,0.1388105377213303,0.15571490134864338
50-54,Male,Did not graduate high school,<15k,Hispanic,0.452657275925996,216,1,0.438864221819958,0.47750177710092295
50-54,Female,Attended college or technical school,35k-50k,Hispanic,0.4271009199739225,216,1,0.4164244946425275,0.5189292993238015
65-69,Male,Graduated high school,35k-50k,NH-Black,0.3300283626304906,216,1,0.3311900540482947,0.48065909317118777
70-74,Male,Did not graduate high school,50k-100k,NH-White,0.4022695722877824,216,1,0.3946213600888436,0.34442262322841344
60-64,Female,Attended college or technical school,<15k,Hispanic,0.5733698361554155,216,1,0.5448557381189604,0.47351587955553204
40-44,Male,Graduated college or technical school,15k-25k,NH-White,0.2733909157503559,215,1,0.281492546342943,0.3599748244719927
55-59,Female,Graduated high school,35k-50k,NH-Black,0.4595371857147839,215,1,0.4448453954954002,0.5520353486238628
50-54,Female,Graduated college or technical school,200k+,Asian,0.0508855820072182,215,1,0.0862327636703936,0.13296078763884364
18-24,Female,Graduated college or technical school,50k-100k,Asian,0.1229746065849019,215,1,0.1494945607487691,0.07246597716723152
30-34,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.2871567769160573,214,1,0.2935990869988966,0.29459707729145657
45-49,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.4840036082165429,214,1,0.4662434390411258,0.39849816306889413
40-44,Female,Graduated college or technical school,25k-35k,Hispanic,0.3781529639370628,214,1,0.373407218238631,0.41817561519760127
30-34,Female,Graduated college or technical school,200k+,Asian,0.0730771029059525,214,1,0.1058406843834768,0.10125511656733911
65-69,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.2780405625200456,213,1,0.2856348427344207,0.337912456312098
65-69,Male,Graduated college or technical school,100k-200k,Asian,0.119612660461106,213,1,0.1467659409296711,0.13422349957280902
45-49,Female,Graduated college or technical school,25k-35k,Hispanic,0.5172235362186095,213,1,0.4952890542479767,0.4397467190963335
35-39,Female,Graduated college or technical school,15k-25k,Hispanic,0.3866200686246011,213,1,0.3808094715421175,0.39531075445345665
25-29,Female,Graduated college or technical school,35k-50k,NH-Black,0.3971986000844276,213,1,0.3900820114636938,0.36005689818914066
18-24,Male,Did not graduate high school,15k-25k,Hispanic,0.2316315403894442,213,1,0.2449553295088318,0.23071140300398246
50-54,Female,Graduated college or technical school,200k+,Hispanic,0.1535618552217345,213,1,0.1765238770778764,0.3222652086500221
65-69,Male,Graduated college or technical school,100k-200k,Hispanic,0.345918916059427,212,1,0.3451299056706324,0.32465255590731046
40-44,Female,Graduated college or technical school,200k+,NH-Black,0.4917095138938735,212,1,0.4728472888975029,0.34439297341105984
45-49,Female,Graduated college or technical school,50k-100k,Asian,0.091470201322659,212,1,0.1222244200334637,0.19316425484193478
55-59,Female,Did not graduate high school,25k-35k,NH-White,0.4726111050437858,212,1,0.4561164513924673,0.45083980132800505
35-39,Male,Did not graduate high school,35k-50k,Hispanic,0.4256967835028754,212,1,0.4150179548359674,0.43155508130593134
35-39,Male,Graduated college or technical school,15k-25k,NH-White,0.3272085912213723,211,1,0.3287453930099754,0.3406720895508934
40-44,Female,Graduated high school,50k-100k,Hispanic,0.4621868120702322,211,1,0.4469213457033756,0.4866542249084106
65-69,Male,Attended college or technical school,25k-35k,NH-Black,0.3576571442806637,211,1,0.3554036697548322,0.4858925814045676
45-49,Female,Attended college or technical school,35k-50k,Hispanic,0.4310265883697642,211,1,0.4196399880237127,0.513797553408371
55-59,Female,Graduated college or technical school,200k+,NH-Black,0.4135903291957916,211,1,0.4043742175435956,0.3503805580442547
55-59,Male,Did not graduate high school,35k-50k,Hispanic,0.376669215433394,210,1,0.3720298425362802,0.45902441850333753
75-79,Female,Attended college or technical school,35k-50k,NH-Black,0.4217235600470132,210,1,0.411452394073197,0.4273054417219301
50-54,Female,Graduated college or technical school,35k-50k,Hispanic,0.4315905551760381,210,1,0.4200860148110938,0.43789033804027816
35-39,Male,Attended college or technical school,25k-35k,Hispanic,0.313332135276559,210,1,0.3166098973990496,0.4559410524202798
25-29,Female,Graduated college or technical school,<15k,NH-White,0.1977151835711336,210,1,0.2154450646568024,0.2809971112044836
60-64,Female,Graduated high school,50k-100k,NH-Black,0.5326631948974894,210,1,0.5085245745673637,0.5224021555406727
25-29,Male,Attended college or technical school,50k-100k,NH-Black,0.3968780589678778,210,1,0.3897125806289536,0.40990218158272473
45-49,Male,Attended college or technical school,100k-200k,NH-Black,0.5015295599791703,209,1,0.4811979288842724,0.5155259249099067
40-44,Female,Attended college or technical school,100k-200k,Hispanic,0.4796831912882421,209,1,0.4620937822047578,0.4632908631023033
30-34,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.2434664994602098,209,1,0.2555277211501187,0.3130111993713545
45-49,Female,Graduated college or technical school,35k-50k,Hispanic,0.4540723752833224,209,1,0.4396977129786983,0.4328389401166525
55-59,Female,Graduated high school,200k+,NH-White,0.1913737054855151,209,1,0.209973771607394,0.34498417088438066
55-59,Male,Graduated college or technical school,200k+,Asian,0.1242879155219943,209,1,0.1513087920995453,0.11462691676203479
18-24,Female,Attended college or technical school,50k-100k,NH-Black,0.2883147956106126,208,1,0.2947735481289997,0.29233872869758337
45-49,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.427647946734771,208,1,0.4165436970106172,0.3576947421402802
45-49,Female,Graduated high school,50k-100k,Hispanic,0.3981736520806253,207,1,0.3907534723560504,0.5086694691216114
70-74,Male,Graduated high school,25k-35k,NH-Black,0.3549155577460475,207,1,0.3529710861650901,0.4616646389632424
35-39,Male,Graduated college or technical school,35k-50k,Hispanic,0.2579955714267183,207,1,0.2683194525444102,0.3704554328307616
65-69,Female,Did not graduate high school,15k-25k,Hispanic,0.5599408207484585,207,1,0.532043784230487,0.4357894742271262
35-39,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.3995731181106216,206,1,0.3919435987223837,0.41429675788069836
75-79,Female,Graduated high school,35k-50k,NH-Black,0.4362377765650401,206,1,0.4239474955088677,0.42905115706529373
60-64,Female,Graduated high school,200k+,NH-White,0.3204323374739199,206,1,0.3228630868106866,0.32459437605625296
18-24,Female,Graduated high school,50k-100k,NH-Black,0.395098851466388,205,1,0.3880080490140599,0.2938159381359922
65-69,Male,Attended college or technical school,50k-100k,Hispanic,0.2788288682759839,205,1,0.2865810424011541,0.4205747533045712
70-74,Male,Attended college or technical school,35k-50k,NH-Black,0.450916172691143,205,1,0.4366997547633141,0.4529247068904365
55-59,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.3366137483156184,204,1,0.3369907334362422,0.363554875391976
50-54,Male,Graduated high school,<15k,NH-Black,0.4716980926042374,204,1,0.4547565720468331,0.548851963118924
30-34,Female,Graduated college or technical school,15k-25k,Hispanic,0.3503238737066492,204,1,0.3489431504438075,0.3682073456056869
65-69,Male,Graduated college or technical school,50k-100k,Asian,0.1189431751946677,204,1,0.1472266440487467,0.14460654029937325
55-59,Male,Graduated high school,25k-35k,Hispanic,0.3223675726063583,203,1,0.3245804472394217,0.4854227441217233
50-54,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.5245542596471533,203,1,0.5007345136311873,0.40343386727289293
55-59,Female,Attended college or technical school,35k-50k,Hispanic,0.4285513361741054,203,1,0.4170924815924374,0.4983846164053902
50-54,Male,Graduated high school,25k-35k,NH-Black,0.3248571064327311,202,1,0.326757596840975,0.5577705308167639
80+,Male,Attended college or technical school,<15k,NH-White,0.2364271764362911,202,1,0.2497625715854539,0.21875720178514646
50-54,Female,Attended college or technical school,<15k,Hispanic,0.3445137053804367,202,1,0.3438723942006152,0.5169323917232671
18-24,Female,Graduated high school,35k-50k,NH-Black,0.3057342618847327,202,1,0.3101075339155626,0.2995861102255049
40-44,Male,Did not graduate high school,100k-200k,NH-White,0.3533076782754831,201,1,0.3515215164548338,0.3886270689470673
50-54,Female,Attended college or technical school,100k-200k,NH-Black,0.4172432518641903,201,1,0.4071537687982544,0.5423369826504671
30-34,Female,Did not graduate high school,<15k,Hispanic,0.501687077843819,200,1,0.4805393153759058,0.4227979015971055
45-49,Female,Attended college or technical school,25k-35k,Hispanic,0.3634794269951451,200,1,0.3603587494205371,0.5208109216605067
75-79,Female,Attended college or technical school,15k-25k,NH-Black,0.4615730716219519,200,1,0.4456575708351517,0.43175018186819375
45-49,Female,Graduated college or technical school,35k-50k,NH-Black,0.5866388172606187,200,1,0.5544103931296447,0.4844929007324599
40-44,Female,Graduated high school,35k-50k,NH-Black,0.5667889364599559,200,1,0.5371496272160248,0.5454954168080156
40-44,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.3807139504038452,199,1,0.3753218475897804,0.35734980805988226
30-34,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.3150900304460983,199,1,0.3182949477138344,0.38672413219900753
70-74,Male,Graduated college or technical school,50k-100k,Asian,0.0341484989861582,199,1,0.0741579836940611,0.13217384871570215
25-29,Male,Graduated college or technical school,25k-35k,Hispanic,0.2464870412080256,199,1,0.2586792496423214,0.3010420751564992
18-24,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.1037585149922656,199,1,0.1346487836294994,0.21531851450008643
50-54,Female,Graduated high school,35k-50k,NH-Black,0.5854187151184109,198,1,0.5530681252681574,0.572268522197018
75-79,Male,Graduated college or technical school,<15k,NH-White,0.1533962513341686,198,1,0.1778907225081574,0.255437195365866
60-64,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.3351750305675208,198,1,0.3357512413160686,0.3233047280981778
60-64,Male,Graduated high school,<15k,Hispanic,0.4337033794107106,198,1,0.4213153337325229,0.4536367462288434
18-24,Male,Graduated college or technical school,<15k,NH-White,0.1590586979088248,198,1,0.1828081103229904,0.1633696754384995
70-74,Female,Graduated college or technical school,50k-100k,Hispanic,0.4557527120322247,198,1,0.440463438377522,0.3400339291413349
45-49,Male,Graduated college or technical school,15k-25k,NH-White,0.2973706073096365,198,1,0.3029210842763269,0.3805071291053277
18-24,Male,Graduated college or technical school,100k-200k,Asian,0.0915060691235944,198,1,0.1241439853252903,0.06162573419574166
18-24,Male,Did not graduate high school,35k-50k,NH-White,0.1385420684755591,197,1,0.1651075526756813,0.20252057243573346
50-54,Female,Attended college or technical school,25k-35k,Hispanic,0.429981278189039,197,1,0.4180305672728423,0.5259369429076244
60-64,Female,Graduated college or technical school,50k-100k,Asian,0.0779092304378541,197,1,0.1124878650394351,0.17039629586294724
65-69,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.3153367304611318,197,1,0.3185372813591959,0.3187130336917136
55-59,Female,Attended college or technical school,100k-200k,NH-Black,0.4346098640991469,197,1,0.4220474457939492,0.5218708961984669
25-29,Male,Attended college or technical school,15k-25k,Hispanic,0.1977870976098402,197,1,0.2165228422767975,0.37126195933453904
80+,Female,Attended college or technical school,25k-35k,NH-Black,0.2833169481901351,196,1,0.2907820743936327,0.31144968112868643
70-74,Male,Did not graduate high school,15k-25k,Hispanic,0.272251040843635,196,1,0.2811850928010928,0.38943731552917055
25-29,Male,Graduated college or technical school,100k-200k,NH-Black,0.2336451885537152,196,1,0.247703911169127,0.3150904416772537
40-44,Male,Graduated high school,35k-50k,NH-Black,0.3026402438465999,196,1,0.3075403308036641,0.5238331369722439
40-44,Female,Did not graduate high school,15k-25k,NH-White,0.4968221032323939,195,1,0.4758530537689392,0.4418548491613556
50-54,Male,Graduated high school,35k-50k,NH-Black,0.4755638621528454,195,1,0.4574292448333306,0.550831573664338
70-74,Female,Graduated high school,50k-100k,NH-Black,0.4683056997088682,195,1,0.4511388373818837,0.46946259054466016
65-69,Male,Graduated high school,15k-25k,Hispanic,0.3881784017417354,195,1,0.3816951791437019,0.43352287438091597
18-24,Male,Attended college or technical school,50k-100k,Asian,0.1180861504916694,195,1,0.1476152280603113,0.09021504815648233
65-69,Male,Attended college or technical school,15k-25k,NH-Black,0.4277207238929948,195,1,0.4159651916747934,0.48340789493039815
25-29,Male,Graduated high school,35k-50k,NH-Black,0.3023389489104214,195,1,0.3073009866898964,0.41834113523858046
18-24,Female,Attended college or technical school,<15k,Hispanic,0.2479901536696998,195,1,0.260198697481271,0.2549038640694005
75-79,Male,Did not graduate high school,50k-100k,NH-White,0.354351110014692,194,1,0.352369385314932,0.30264769433722105
70-74,Female,Graduated college or technical school,25k-35k,NH-Black,0.4678290487120294,194,1,0.450649385793876,0.4015109904213839
25-29,Female,Graduated high school,25k-35k,NH-Black,0.4957293032825967,194,1,0.4748129991273137,0.44659998611297325
25-29,Female,Attended college or technical school,25k-35k,NH-Black,0.3991924200206362,194,1,0.3912051627307944,0.4448384995236083
18-24,Male,Did not graduate high school,25k-35k,NH-White,0.2031397863574794,194,1,0.2214095782189531,0.2070948036209531
35-39,Female,Graduated high school,35k-50k,NH-Black,0.6024682757118655,194,1,0.5672565734633769,0.5243954198919996
60-64,Female,Attended college or technical school,<15k,NH-Black,0.6662875728616877,194,1,0.6225286433163478,0.5255261898560087
40-44,Male,Graduated high school,25k-35k,NH-Black,0.3253255039908274,194,1,0.3272311372406921,0.530833930414475
40-44,Female,Attended college or technical school,15k-25k,NH-Black,0.6070490978831506,193,1,0.5710632415208188,0.5482235975655828
35-39,Male,Did not graduate high school,<15k,Hispanic,0.3840806587886214,193,1,0.378090556564567,0.4295941514221755
65-69,Female,Attended college or technical school,15k-25k,Hispanic,0.3377055846193731,193,1,0.3379542816109127,0.4532517950442984
40-44,Female,Graduated college or technical school,15k-25k,Hispanic,0.3942346967114699,193,1,0.3868785804170772,0.41575717331047307
35-39,Female,Graduated college or technical school,<15k,NH-White,0.3252658306555711,192,1,0.3271966957367755,0.354490952642544
45-49,Female,Graduated high school,35k-50k,NH-Black,0.726304817797163,192,1,0.6740412251565306,0.5672312482970008
30-34,Male,Attended college or technical school,15k-25k,Hispanic,0.3247303123794978,192,1,0.3267335447953067,0.4251872319992743
50-54,Female,Attended college or technical school,15k-25k,NH-Black,0.6291342163361207,192,1,0.5900017860550886,0.5749612156320638
40-44,Female,Graduated high school,15k-25k,NH-Black,0.6580629482178215,192,1,0.6150212298446678,0.5499888985409062
35-39,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.2663988226901213,192,1,0.2762846888477379,0.3381134721530659
45-49,Female,Did not graduate high school,15k-25k,NH-White,0.5827164317316044,191,1,0.549707988363941,0.4636739946781657
70-74,Female,Graduated college or technical school,50k-100k,Asian,0.0487018161884709,191,1,0.088184044613993,0.1424862441692745
18-24,Male,Did not graduate high school,25k-35k,Hispanic,0.16100536194304,191,1,0.1852427651530097,0.23248176366037215
80+,Female,Graduated high school,<15k,NH-Black,0.2357376498503527,190,1,0.2498944565420978,0.30527435155653143
18-24,Female,Attended college or technical school,25k-35k,NH-Black,0.2933242289460533,190,1,0.2996283203065665,0.30400211781208564
55-59,Female,Attended college or technical school,<15k,Hispanic,0.5165495781030576,190,1,0.4924138491239793,0.4963851920385521
70-74,Female,Graduated high school,15k-25k,Hispanic,0.3623093886188534,190,1,0.3592064127512576,0.4292923598268608
30-34,Male,Graduated college or technical school,25k-35k,Hispanic,0.2869999211595553,190,1,0.2941664181273183,0.3504530305086066
18-24,Female,Graduated high school,15k-25k,NH-Black,0.3413590529334828,190,1,0.341112941022983,0.3034061681266454
25-29,Female,Did not graduate high school,15k-25k,Hispanic,0.3805116405429147,189,1,0.3749010366680612,0.375087371221021
25-29,Female,Attended college or technical school,<15k,NH-White,0.446483671610402,189,1,0.4318358032057556,0.3511383683272979
55-59,Female,Attended college or technical school,25k-35k,Hispanic,0.4565538302377598,189,1,0.440526488048544,0.5054062944682467
35-39,Female,Did not graduate high school,15k-25k,NH-White,0.4082407520610455,189,1,0.3988316397590508,0.4210499319287706
70-74,Female,Attended college or technical school,200k+,NH-White,0.1594750081011852,188,1,0.1842565527097125,0.2785154153660818
40-44,Female,Did not graduate high school,<15k,NH-White,0.4406014591812002,188,1,0.4266958774943127,0.43541902262480053
60-64,Female,Did not graduate high school,35k-50k,NH-White,0.3655271934657973,188,1,0.3619529327489193,0.42142119910385006
65-69,Female,Attended college or technical school,<15k,NH-Black,0.6124296036474735,188,1,0.5748779470340345,0.4986378529643932
35-39,Female,Attended college or technical school,15k-25k,NH-Black,0.5900923815255136,188,1,0.5556146545618856,0.5271404653012295
30-34,Male,Graduated high school,25k-35k,NH-Black,0.355776756766147,188,1,0.3535442992648173,0.48095739136813204
55-59,Male,Attended college or technical school,100k-200k,Hispanic,0.5800481501071743,187,1,0.546800143031042,0.448243196538669
60-64,Female,Did not graduate high school,50k-100k,NH-White,0.2785375095229823,187,1,0.2869730011451253,0.41469377665185253
55-59,Female,Did not graduate high school,25k-35k,Hispanic,0.5286993506643424,187,1,0.5025502559535786,0.48772706622042156
40-44,Male,Attended college or technical school,35k-50k,Hispanic,0.3300347686372826,187,1,0.3313508235155132,0.47004729111967697
30-34,Female,Graduated high school,35k-50k,NH-Black,0.6183707602436698,187,1,0.5798246964666395,0.49569677783825916
55-59,Female,Graduated college or technical school,35k-50k,NH-Black,0.6315245546177402,187,1,0.5911599939226355,0.46911086633006527
70-74,Male,Graduated high school,35k-50k,NH-Black,0.3449851482282721,186,1,0.3442308543433015,0.4546919882577827
45-49,Female,Attended college or technical school,100k-200k,Hispanic,0.4278442329571857,186,1,0.415581732859866,0.48524825825743795
45-49,Male,Did not graduate high school,<15k,Hispanic,0.3618374965900284,186,1,0.358742598765925,0.4723774343941069
70-74,Female,Did not graduate high school,35k-50k,NH-White,0.383519855535624,186,1,0.3774135189690767,0.3707705754115997
75-79,Male,Graduated college or technical school,100k-200k,NH-Black,0.3210322472801439,186,1,0.3236047451935245,0.3058389842208522
40-44,Male,Did not graduate high school,<15k,Hispanic,0.4235595212472693,186,1,0.4118921199985492,0.4504927434065316
55-59,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.323640817038423,186,1,0.325851013596487,0.3838136024939213
30-34,Female,Graduated high school,15k-25k,NH-Black,0.6285637484611093,186,1,0.5884235378771335,0.5002315304093348
45-49,Female,Graduated high school,15k-25k,NH-Black,0.4871893844744764,185,1,0.466589130676617,0.5716785705321279
18-24,Male,Did not graduate high school,100k-200k,NH-White,0.088485158062391,185,1,0.1235180521359853,0.184697043428201
30-34,Female,Did not graduate high school,25k-35k,Hispanic,0.5096641636989341,185,1,0.4859278941953364,0.4316278431648442
60-64,Male,Attended college or technical school,35k-50k,NH-Black,0.4478181986453173,185,1,0.4327115986840847,0.5057772362769001
45-49,Female,Graduated high school,<15k,NH-Black,0.5719056596343003,185,1,0.5394845302327446,0.565266871730434
60-64,Male,Attended college or technical school,100k-200k,NH-Black,0.4741478570525362,184,1,0.4552795918942112,0.4772361595850266
25-29,Male,Attended college or technical school,100k-200k,Hispanic,0.3652244580147332,184,1,0.3616258282355393,0.340925059932601
60-64,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.3202518922290902,184,1,0.3229578277469491,0.36239857400333914
75-79,Male,Attended college or technical school,200k+,NH-White,0.2997472478912137,184,1,0.3053276662601768,0.2261825421746556
18-24,Male,Graduated high school,35k-50k,Other/Multiracial,0.1355949566091601,184,1,0.1641873784288783,0.22125347072243087
55-59,Male,Graduated college or technical school,200k+,Hispanic,0.2969159792907714,184,1,0.3028933044728806,0.2864522034195197
70-74,Male,Graduated high school,50k-100k,NH-Black,0.3183750285366243,183,1,0.3213580149760411,0.4478445544686198
55-59,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.295651410766941,183,1,0.3018349067513837,0.3436547314119973
25-29,Female,Attended college or technical school,50k-100k,NH-Black,0.4514972055363412,183,1,0.4357305895814318,0.4311187327848606
40-44,Male,Graduated college or technical school,35k-50k,Hispanic,0.5166608376800015,183,1,0.49171624536683,0.390446368703233
30-34,Male,Graduated college or technical school,200k+,Hispanic,0.1712730166053008,183,1,0.1949745962744815,0.24254280822634658
25-29,Female,Attended college or technical school,35k-50k,NH-Black,0.4429288053334471,183,1,0.4283690063085227,0.4379132546968407
45-49,Female,Graduated high school,25k-35k,NH-Black,0.643202224053364,183,1,0.600434901265071,0.5741127385346766
50-54,Female,Attended college or technical school,100k-200k,Hispanic,0.4615865330624715,183,1,0.4443988850616281,0.4903824556541829
45-49,Male,Graduated high school,35k-50k,NH-Black,0.2937821008046345,182,1,0.300259289217632,0.5457422391757866
55-59,Female,Graduated college or technical school,25k-35k,Hispanic,0.2850386012787634,182,1,0.2927530773605163,0.4246151646846715
60-64,Male,Attended college or technical school,15k-25k,NH-Black,0.475240515506597,182,1,0.45603962636743,0.5103108902672575
75-79,Female,Graduated college or technical school,100k-200k,NH-Black,0.4682128855878529,182,1,0.4500064723805837,0.32463241134838455
40-44,Male,Attended college or technical school,100k-200k,NH-Black,0.5640498578182057,182,1,0.5322816089179621,0.4935119982326805
25-29,Male,Did not graduate high school,25k-35k,Hispanic,0.2691937459096999,181,1,0.279197606527726,0.35718886667524224
65-69,Female,Did not graduate high school,35k-50k,NH-White,0.3696798778187599,181,1,0.3653966106772041,0.3954203244958471
60-64,Male,Graduated college or technical school,200k+,Asian,0.0776377907555463,180,1,0.1150544252556802,0.1056559291359332
50-54,Female,Graduated high school,35k-50k,Hispanic,0.4450302352459747,180,1,0.4299622348189046,0.5207089930958789
50-54,Male,Did not graduate high school,25k-35k,NH-White,0.3618885869839206,180,1,0.3586979648800011,0.44963520345136787
35-39,Female,Graduated high school,<15k,NH-Black,0.5332309729413349,180,1,0.5055628671292134,0.5224003193885118
18-24,Female,Graduated college or technical school,35k-50k,Hispanic,0.2092836547021966,179,1,0.2279827806669268,0.19939008372669517
25-29,Male,Graduated high school,50k-100k,NH-Black,0.3395318601256234,179,1,0.3395350714362732,0.41162790069222677
35-39,Female,Graduated college or technical school,200k+,NH-Black,0.4817067064266106,179,1,0.4613020450624776,0.3255008422857719
70-74,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.2177905628206125,179,1,0.2352686014956179,0.29649997137231326
60-64,Male,Attended college or technical school,25k-35k,NH-Black,0.3629361890038267,179,1,0.3595799272697584,0.5127965927120216
40-44,Male,Graduated high school,100k-200k,Hispanic,0.6269347706796694,179,1,0.5856839756906954,0.4434794072885443
50-54,Male,Did not graduate high school,35k-50k,NH-White,0.5234229467172172,179,1,0.4970303082778776,0.4426948306714114
18-24,Female,Graduated college or technical school,25k-35k,Hispanic,0.2746659547001012,179,1,0.2839800615263762,0.20391168751287855
55-59,Male,Attended college or technical school,35k-50k,NH-Black,0.4855237917646342,179,1,0.464571223414182,0.5286401679730048
55-59,Male,Graduated high school,35k-50k,Hispanic,0.2723350251744244,178,1,0.2820301031189522,0.4784101505009424
45-49,Male,Graduated high school,25k-35k,NH-Black,0.3433907058306613,177,1,0.342834695167737,0.5526959732194806
30-34,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.3335358480502821,177,1,0.3344080776453837,0.4075695949302583
65-69,Male,Did not graduate high school,25k-35k,Hispanic,0.4079203043559355,177,1,0.3980121779647107,0.416926913712605
75-79,Female,Did not graduate high school,35k-50k,NH-White,0.2942997113921294,177,1,0.3008583376043547,0.32739586354489897
45-49,Female,Graduated high school,50k-100k,NH-Black,0.6148696653839791,177,1,0.5749688779741973,0.5604308152836678
80+,Female,Did not graduate high school,15k-25k,NH-Black,0.4650551590759231,177,1,0.4468666189571638,0.29441718872316003
35-39,Female,Graduated high school,15k-25k,NH-Black,0.6698904445247699,176,1,0.6217832291458932,0.5289173582570611
18-24,Male,Graduated college or technical school,50k-100k,NH-Black,0.192432119830975,176,1,0.2138576701842044,0.214735123181898
35-39,Female,Attended college or technical school,<15k,Hispanic,0.4856018864084028,176,1,0.464332810561036,0.4686168062257298
80+,Female,Did not graduate high school,<15k,Hispanic,0.3128836625484958,176,1,0.3167677260982028,0.24817059273738754
75-79,Male,Attended college or technical school,50k-100k,NH-Black,0.3014511281793055,175,1,0.3070271921905999,0.39949064781009946
80+,Male,Graduated college or technical school,<15k,NH-White,0.1616532373220164,175,1,0.1876875292636458,0.16820460187682892
30-34,Male,Graduated high school,100k-200k,Hispanic,0.3741663811500597,175,1,0.3691011886290485,0.3949020646250631
30-34,Male,Attended college or technical school,<15k,NH-White,0.4390074626181406,175,1,0.424453331345703,0.38323761268916384
30-34,Male,Graduated high school,35k-50k,NH-Black,0.2989864365200658,174,1,0.3049522888342449,0.4739498908495838
30-34,Male,Graduated high school,200k+,NH-White,0.3429451851648175,174,1,0.3424465156194743,0.27801014232215787
75-79,Male,Did not graduate high school,<15k,Hispanic,0.196359048759256,174,1,0.2174171639794365,0.3391936001593032
45-49,Female,Attended college or technical school,<15k,Hispanic,0.5491952315684276,174,1,0.518365672846083,0.5117993844161233
