age,sex,race,education,income,weight,year,prop
30-34,Female,NH-Black,Did not graduate high school,50k-100k,7565,2024,2.893902827907307e-05
30-34,Female,NH-Black,Did not graduate high school,<15k,63893,2024,0.0002444152457151111
30-34,Female,NH-Black,Graduated college or technical school,100k-200k,45255,2024,0.00017311774286443514
30-34,Female,NH-Black,Graduated college or technical school,15k-25k,32226,2024,0.00012327681762345125
30-34,Female,NH-Black,Graduated college or technical school,200k+,4941,2024,1.8901221246120295e-05
30-34,Female,NH-Black,Graduated college or technical school,25k-35k,48714,2024,0.00018634974535185268
30-34,Female,NH-Black,Graduated college or technical school,35k-50k,90767,2024,0.0003472186093597654
30-34,Female,NH-Black,Graduated college or technical school,50k-100k,198375,2024,0.0007588605069214964
30-34,Female,NH-Black,Graduated college or technical school,<15k,71743,2024,0.0002744445083708578
30-34,Female,NH-Black,Graduated high school,100k-200k,2810,2024,1.0749328415623969e-05
30-34,Female,NH-Black,Graduated high school,15k-25k,67857,2024,0.00025957906701031875
30-34,Female,NH-Black,Graduated high school,200k+,706,2024,2.7007209471282998e-06
30-34,Female,NH-Black,Graduated high school,25k-35k,66286,2024,0.00025356938909539163
30-34,Female,NH-Black,Graduated high school,35k-50k,61330,2024,0.0002346107870926043
30-34,Female,NH-Black,Graduated high school,50k-100k,35787,2024,0.0001368990092562046
30-34,Female,NH-Black,Graduated high school,<15k,172756,2024,0.0006608579999179837
30-34,Female,NH-White,Attended college or technical school,100k-200k,29636,2024,0.00011336907363894376
30-34,Female,NH-White,Attended college or technical school,15k-25k,209192,2024,0.0008002396832459819
30-34,Female,NH-White,Attended college or technical school,200k+,4986,2024,1.907336351612139e-05
30-34,Female,NH-White,Attended college or technical school,25k-35k,267667,2024,0.0010239289996529612
30-34,Female,NH-White,Attended college or technical school,35k-50k,334730,2024,0.001280470711943705
30-34,Female,NH-White,Attended college or technical school,50k-100k,326504,2024,0.0012490031049875048
30-34,Female,NH-White,Attended college or technical school,<15k,537759,2024,0.0020571345549670926
30-34,Female,NH-White,Did not graduate high school,100k-200k,1269,2024,4.854412014030896e-06
30-34,Female,NH-White,Did not graduate high school,15k-25k,29240,2024,0.00011185422166293412
30-34,Female,NH-White,Did not graduate high school,200k+,583,2024,2.2301987424586384e-06
30-34,Female,NH-White,Did not graduate high school,25k-35k,20567,2024,7.867666815805628e-05
30-34,Female,NH-White,Did not graduate high school,35k-50k,16536,2024,6.325654614973593e-05
30-34,Female,NH-White,Did not graduate high school,50k-100k,12651,2024,4.8394930172974674e-05
30-34,Female,NH-White,Did not graduate high school,<15k,146000,2024,0.0005585060315591101
30-34,Female,NH-White,Graduated college or technical school,100k-200k,453779,2024,0.0017358788253072702
30-34,Female,NH-White,Graduated college or technical school,15k-25k,154925,2024,0.0005926475817759941
30-34,Female,NH-White,Graduated college or technical school,200k+,81642,2024,0.000312311982387321
30-34,Female,NH-White,Graduated college or technical school,25k-35k,209896,2024,0.0008029327534255547
30-34,Female,NH-White,Graduated college or technical school,35k-50k,463955,2024,0.0017748059306301846
30-34,Female,NH-White,Graduated college or technical school,50k-100k,1300536,2024,0.004975049316847663
30-34,Female,NH-White,Graduated college or technical school,<15k,455173,2024,0.0017412114102935263
30-34,Female,NH-White,Graduated high school,100k-200k,8514,2024,3.2569317484207285e-05
30-34,Female,NH-White,Graduated high school,15k-25k,150956,2024,0.0005774646335618975
30-34,Female,NH-White,Graduated high school,200k+,1741,2024,6.659993157153498e-06
30-34,Female,NH-White,Graduated high school,25k-35k,158232,2024,0.0006052981259291857
30-34,Female,NH-White,Graduated high school,35k-50k,147545,2024,0.0005644162494958144
30-34,Female,NH-White,Graduated high school,50k-100k,105118,2024,0.0004021166919550037
30-34,Female,NH-White,Graduated high school,<15k,463800,2024,0.0017742129961446252
30-34,Male,AIAN,Attended college or technical school,100k-200k,535,2024,2.0465803211241366e-06
30-34,Male,AIAN,Attended college or technical school,15k-25k,1946,2024,7.444196831602934e-06
30-34,Male,AIAN,Attended college or technical school,200k+,84,2024,3.2133223733537845e-07
30-34,Male,AIAN,Attended college or technical school,25k-35k,2636,2024,1.00837116382864e-05
30-34,Male,AIAN,Attended college or technical school,35k-50k,3464,2024,1.3251129406306558e-05
30-34,Male,AIAN,Attended college or technical school,50k-100k,4096,2024,1.5668771953877502e-05
30-34,Male,AIAN,Attended college or technical school,<15k,4881,2024,1.867169821945217e-05
30-34,Male,AIAN,Did not graduate high school,100k-200k,77,2024,2.9455455089076355e-07
30-34,Male,AIAN,Did not graduate high school,15k-25k,666,2024,2.547705596016215e-06
30-34,Male,AIAN,Did not graduate high school,200k+,26,2024,9.945997822285523e-08
30-34,Male,AIAN,Did not graduate high school,25k-35k,629,2024,2.406166396237536e-06
30-34,Male,AIAN,Did not graduate high school,35k-50k,720,2024,2.7542763200175295e-06
30-34,Male,AIAN,Did not graduate high school,50k-100k,662,2024,2.5324040609050064e-06
30-34,Male,AIAN,Did not graduate high school,<15k,4095,2024,1.5664946570099698e-05
30-34,Male,AIAN,Graduated college or technical school,100k-200k,490,2024,1.874438051123041e-06
30-34,Male,AIAN,Graduated college or technical school,15k-25k,296,2024,1.1323135982294288e-06
30-34,Male,AIAN,Graduated college or technical school,200k+,103,2024,3.940145291136188e-07
30-34,Male,AIAN,Graduated college or technical school,25k-35k,717,2024,2.742800168684123e-06
30-34,Male,AIAN,Graduated college or technical school,35k-50k,558,2024,2.1345641480135854e-06
30-34,Male,AIAN,Graduated college or technical school,50k-100k,2593,2024,9.919220135840908e-06
30-34,Male,AIAN,Graduated college or technical school,<15k,638,2024,2.440594850237755e-06
30-34,Male,AIAN,Graduated high school,100k-200k,302,2024,1.1552659008962415e-06
30-34,Male,AIAN,Graduated high school,15k-25k,2719,2024,1.0401218491843976e-05
30-34,Male,AIAN,Graduated high school,200k+,133,2024,5.087760424476826e-07
30-34,Male,AIAN,Graduated high school,25k-35k,3168,2024,1.2118815808077129e-05
30-34,Male,AIAN,Graduated high school,35k-50k,2948,2024,1.1277231376960662e-05
30-34,Male,AIAN,Graduated high school,50k-100k,3075,2024,1.1763055116741533e-05
30-34,Male,AIAN,Graduated high school,<15k,8369,2024,3.2014636836425976e-05
30-34,Male,Asian,Attended college or technical school,100k-200k,21385,2024,8.180583208829843e-05
30-34,Male,Asian,Attended college or technical school,15k-25k,28369,2024,0.00010852231239246846
30-34,Male,Asian,Attended college or technical school,200k+,3421,2024,1.3086637903861068e-05
30-34,Male,Asian,Attended college or technical school,25k-35k,39587,2024,0.0001514354676118527
30-34,Male,Asian,Attended college or technical school,35k-50k,60352,2024,0.0002308695617579138
30-34,Male,Asian,Attended college or technical school,50k-100k,103868,2024,0.00039733496223275105
30-34,Male,Asian,Attended college or technical school,<15k,59107,2024,0.00022610695895455016
30-34,Male,Asian,Did not graduate high school,100k-200k,2736,2024,1.0466250016066612e-05
30-34,Male,Asian,Did not graduate high school,15k-25k,9588,2024,3.667777966156677e-05
30-34,Male,Asian,Did not graduate high school,200k+,634,2024,2.4252933151265466e-06
30-34,Male,Asian,Did not graduate high school,25k-35k,11296,2024,4.3211535154052796e-05
30-34,Male,Asian,Did not graduate high school,35k-50k,11665,2024,4.462310176806178e-05
30-34,Male,Asian,Did not graduate high school,50k-100k,12342,2024,4.7212886585633814e-05
30-34,Male,Asian,Did not graduate high school,<15k,30169,2024,0.00011540800319251228
30-34,Male,Asian,Graduated college or technical school,100k-200k,231854,2024,0.0008869305304185337
30-34,Male,Asian,Graduated college or technical school,15k-25k,32949,2024,0.0001260425700948022
30-34,Male,Asian,Graduated college or technical school,200k+,77331,2024,0.00029582075292121607
30-34,Male,Asian,Graduated college or technical school,25k-35k,40618,2024,0.0001553794382867667
30-34,Male,Asian,Graduated college or technical school,35k-50k,66629,2024,0.0002548814957311777
30-34,Male,Asian,Graduated college or technical school,50k-100k,262603,2024,0.0010045572562021711
30-34,Male,Asian,Graduated college or technical school,<15k,70826,2024,0.00027093663144661325
30-34,Male,Asian,Graduated high school,100k-200k,9768,2024,3.736634874157115e-05
30-34,Male,Asian,Graduated high school,15k-25k,27944,2024,0.00010689652428690256
30-34,Male,Asian,Graduated high school,200k+,1431,2024,5.474124186034839e-06
30-34,Male,Asian,Graduated high school,25k-35k,33539,2024,0.00012829954652370545
30-34,Male,Asian,Graduated high school,35k-50k,46423,2024,0.000177585791116908
30-34,Male,Asian,Graduated high school,50k-100k,57923,2024,0.00022157770456163243
30-34,Male,Asian,Graduated high school,<15k,62254,2024,0.00023814544170329345
30-34,Male,Hispanic,Attended college or technical school,100k-200k,43806,2024,0.00016757476177039986
30-34,Male,Hispanic,Attended college or technical school,15k-25k,64940,2024,0.00024842042253046993
30-34,Male,Hispanic,Attended college or technical school,200k+,4748,2024,1.8162922177004487e-05
30-34,Male,Hispanic,Attended college or technical school,25k-35k,87606,2024,0.0003351265712381329
30-34,Male,Hispanic,Attended college or technical school,35k-50k,148748,2024,0.0005690181861805104
30-34,Male,Hispanic,Attended college or technical school,50k-100k,232924,2024,0.000891023691060782
30-34,Male,Hispanic,Attended college or technical school,<15k,107543,2024,0.00041139324761617385
30-34,Male,Hispanic,Did not graduate high school,100k-200k,9577,2024,3.663570044001094e-05
30-34,Male,Hispanic,Did not graduate high school,15k-25k,79502,2024,0.0003041256611028245
30-34,Male,Hispanic,Did not graduate high school,200k+,1805,2024,6.9048177189328345e-06
30-34,Male,Hispanic,Did not graduate high school,25k-35k,101609,2024,0.00038869342027869603
30-34,Male,Hispanic,Did not graduate high school,35k-50k,98707,2024,0.00037759215655551427
30-34,Male,Hispanic,Did not graduate high school,50k-100k,76383,2024,0.0002921942890998597
30-34,Male,Hispanic,Did not graduate high school,<15k,135308,2024,0.0005176050282068498
30-34,Male,Hispanic,Graduated college or technical school,100k-200k,93867,2024,0.000359077299070952
30-34,Male,Hispanic,Graduated college or technical school,15k-25k,30003,2024,0.00011477298948539713
30-34,Male,Hispanic,Graduated college or technical school,200k+,20416,2024,7.809903520760816e-05
30-34,Male,Hispanic,Graduated college or technical school,25k-35k,43695,2024,0.0001671501441710638
30-34,Male,Hispanic,Graduated college or technical school,35k-50k,74276,2024,0.0002841342054800306
30-34,Male,Hispanic,Graduated college or technical school,50k-100k,220699,2024,0.000844258374377151
30-34,Male,Hispanic,Graduated college or technical school,<15k,54506,2024,0.00020850636819288258
30-34,Male,Hispanic,Graduated high school,100k-200k,25652,2024,9.812874466818009e-05
30-34,Male,Hispanic,Graduated high school,15k-25k,94566,2024,0.00036175124233163566
30-34,Male,Hispanic,Graduated high school,200k+,3166,2024,1.2111165040521525e-05
30-34,Male,Hispanic,Graduated high school,25k-35k,140446,2024,0.0005372598500571972
30-34,Male,Hispanic,Graduated high school,35k-50k,177426,2024,0.0006787225421603197
30-34,Male,Hispanic,Graduated high school,50k-100k,197405,2024,0.0007551498846570283
30-34,Male,Hispanic,Graduated high school,<15k,186466,2024,0.0007133040115116509
30-34,Male,NH-Black,Attended college or technical school,100k-200k,17201,2024,6.580042636197434e-05
30-34,Male,NH-Black,Attended college or technical school,15k-25k,59799,2024,0.00022875412452878923
30-34,Male,NH-Black,Attended college or technical school,200k+,1616,2024,6.181820184928233e-06
30-34,Male,NH-Black,Attended college or technical school,25k-35k,76807,2024,0.00029381625182164776
30-34,Male,NH-Black,Attended college or technical school,35k-50k,100469,2024,0.0003843324827720016
30-34,Male,NH-Black,Attended college or technical school,50k-100k,126597,2024,0.0004842821101184155
30-34,Male,NH-Black,Attended college or technical school,<15k,113802,2024,0.0004353363246814373
30-34,Male,NH-Black,Did not graduate high school,100k-200k,1511,2024,5.78015488825901e-06
30-34,Male,NH-Black,Did not graduate high school,15k-25k,16601,2024,6.350519609529306e-05
30-34,Male,NH-Black,Did not graduate high school,200k+,351,2024,1.3427097060085456e-06
30-34,Male,NH-Black,Did not graduate high school,25k-35k,14492,2024,5.543746170790838e-05
30-34,Male,NH-Black,Did not graduate high school,35k-50k,13025,2024,4.9825623705872666e-05
30-34,Male,NH-Black,Did not graduate high school,50k-100k,10167,2024,3.8892676868914196e-05
30-34,Male,NH-Black,Did not graduate high school,<15k,102265,2024,0.00039120287203693425
30-34,Male,NH-Black,Graduated college or technical school,100k-200k,51615,2024,0.00019744718369125663
30-34,Male,NH-Black,Graduated college or technical school,15k-25k,21118,2024,8.078445461962526e-05
30-34,Male,NH-Black,Graduated college or technical school,200k+,8138,2024,3.1130973183753684e-05
30-34,Male,NH-Black,Graduated college or technical school,25k-35k,31337,2024,0.00011987605144498517
30-34,Male,NH-Black,Graduated college or technical school,35k-50k,54973,2024,0.00021029282241711618
30-34,Male,NH-Black,Graduated college or technical school,50k-100k,142024,2024,0.0005432963056585688
30-34,Male,NH-Black,Graduated college or technical school,<15k,42228,2024,0.0001615383061690281
30-34,Male,NH-Black,Graduated high school,100k-200k,8250,2024,3.155941616686752e-05
30-34,Male,NH-Black,Graduated high school,15k-25k,66941,2024,0.000256075015469852
30-34,Male,NH-Black,Graduated high school,200k+,1336,2024,5.110712727143638e-06
30-34,Male,NH-Black,Graduated high school,25k-35k,81661,2024,0.00031238466467909927
30-34,Male,NH-Black,Graduated high school,35k-50k,84014,2024,0.00032138579270826767
30-34,Male,NH-Black,Graduated high school,50k-100k,76294,2024,0.00029185382994363526
30-34,Male,NH-Black,Graduated high school,<15k,207536,2024,0.0007939048477099416
30-34,Male,NH-White,Attended college or technical school,100k-200k,157390,2024,0.0006020771527882763
30-34,Male,NH-White,Attended college or technical school,15k-25k,135021,2024,0.0005165071430626206
30-34,Male,NH-White,Attended college or technical school,200k+,19555,2024,7.480537977492054e-05
30-34,Male,NH-White,Attended college or technical school,25k-35k,188614,2024,0.0007215209358663699
30-34,Male,NH-White,Attended college or technical school,35k-50k,364216,2024,0.0013932659780159784
30-34,Male,NH-White,Attended college or technical school,50k-100k,688302,2024,0.002633019305028758
30-34,Male,NH-White,Attended college or technical school,<15k,228158,2024,0.000872791911975777
30-34,Male,NH-White,Did not graduate high school,100k-200k,9683,2024,3.704119112045797e-05
30-34,Male,NH-White,Did not graduate high school,15k-25k,37166,2024,0.00014217421348579375
30-34,Male,NH-White,Did not graduate high school,200k+,2570,2024,9.83123630895146e-06
30-34,Male,NH-White,Did not graduate high school,25k-35k,39598,2024,0.0001514775468334085
30-34,Male,NH-White,Did not graduate high school,35k-50k,42817,2024,0.00016379145721415355
30-34,Male,NH-White,Did not graduate high school,50k-100k,50963,2024,0.00019495303346812965
30-34,Male,NH-White,Did not graduate high school,<15k,129945,2024,0.000497089495006497
30-34,Male,NH-White,Graduated college or technical school,100k-200k,676822,2024,0.0025891038992595893
30-34,Male,NH-White,Graduated college or technical school,15k-25k,93717,2024,0.0003585034915042817
30-34,Male,NH-White,Graduated college or technical school,200k+,184575,2024,0.0007060702107878271
30-34,Male,NH-White,Graduated college or technical school,25k-35k,128285,2024,0.0004907393579353456
30-34,Male,NH-White,Graduated college or technical school,35k-50k,279512,2024,0.0010692406705010273
30-34,Male,NH-White,Graduated college or technical school,50k-100k,1097227,2024,0.0041973143663664916
30-34,Male,NH-White,Graduated college or technical school,<15k,157325,2024,0.0006018285028427192
30-34,Male,NH-White,Graduated high school,100k-200k,73291,2024,0.0002803662024588955
30-34,Male,NH-White,Graduated high school,15k-25k,154449,2024,0.0005908266990977603
30-34,Male,NH-White,Graduated high school,200k+,10106,2024,3.8659328458468266e-05
30-34,Male,NH-White,Graduated high school,25k-35k,209727,2024,0.0008022862635671061
30-34,Male,NH-White,Graduated high school,35k-50k,300012,2024,0.001147661037945971
30-34,Male,NH-White,Graduated high school,50k-100k,437119,2024,0.0016721479315690868
30-34,Male,NH-White,Graduated high school,<15k,357820,2024,0.0013687988233731562
35-39,Female,AIAN,Attended college or technical school,100k-200k,666,2024,2.547705596016215e-06
35-39,Female,AIAN,Attended college or technical school,15k-25k,2279,2024,8.71804962961104e-06
35-39,Female,AIAN,Attended college or technical school,200k+,22,2024,8.415844311164674e-08
35-39,Female,AIAN,Attended college or technical school,25k-35k,3065,2024,1.172480127896351e-05
35-39,Female,AIAN,Attended college or technical school,35k-50k,3355,2024,1.2834162574526127e-05
35-39,Female,AIAN,Attended college or technical school,50k-100k,2918,2024,1.11624698636266e-05
35-39,Female,AIAN,Attended college or technical school,<15k,6705,2024,2.5649198230163242e-05
35-39,Female,AIAN,Did not graduate high school,100k-200k,29,2024,1.109361295562616e-07
35-39,Female,AIAN,Did not graduate high school,15k-25k,749,2024,2.865212449573791e-06
35-39,Female,AIAN,Did not graduate high school,25k-35k,537,2024,2.054231088679741e-06
35-39,Female,AIAN,Did not graduate high school,35k-50k,252,2024,9.639967120061352e-07
35-39,Female,AIAN,Did not graduate high school,50k-100k,403,2024,1.5416296624542562e-06
35-39,Female,AIAN,Did not graduate high school,<15k,3193,2024,1.2214450402522182e-05
35-39,Female,AIAN,Graduated college or technical school,100k-200k,1077,2024,4.119938328692888e-06
35-39,Female,AIAN,Graduated college or technical school,15k-25k,454,2024,1.7367242351221643e-06
35-39,Female,AIAN,Graduated college or technical school,200k+,114,2024,4.3609375066944215e-07
35-39,Female,AIAN,Graduated college or technical school,25k-35k,946,2024,3.6188130538008093e-06
35-39,Female,AIAN,Graduated college or technical school,35k-50k,2299,2024,8.794557305167083e-06
35-39,Female,AIAN,Graduated college or technical school,50k-100k,3661,2024,1.4004730010533577e-05
35-39,Female,AIAN,Graduated college or technical school,<15k,1580,2024,6.044106368927356e-06
35-39,Female,AIAN,Graduated high school,100k-200k,232,2024,8.874890364500928e-07
35-39,Female,AIAN,Graduated high school,15k-25k,1946,2024,7.444196831602934e-06
35-39,Female,AIAN,Graduated high school,200k+,103,2024,3.940145291136188e-07
35-39,Female,AIAN,Graduated high school,25k-35k,1308,2024,5.003601981365178e-06
35-39,Female,AIAN,Graduated high school,35k-50k,1558,2024,5.959947925815709e-06
35-39,Female,AIAN,Graduated high school,50k-100k,1375,2024,5.259902694477921e-06
35-39,Female,AIAN,Graduated high school,<15k,5919,2024,2.2642446580810774e-05
35-39,Female,Asian,Attended college or technical school,100k-200k,14249,2024,5.4507893449902466e-05
35-39,Female,Asian,Attended college or technical school,15k-25k,34506,2024,0.0001319986926368401
35-39,Female,Asian,Attended college or technical school,200k+,2070,2024,7.918544420050397e-06
35-39,Female,Asian,Attended college or technical school,25k-35k,35873,2024,0.0001372279922610956
35-39,Female,Asian,Attended college or technical school,35k-50k,48362,2024,0.00018500321026206632
35-39,Female,Asian,Attended college or technical school,50k-100k,68693,2024,0.00026277708784856133
35-39,Female,Asian,Attended college or technical school,<15k,100534,2024,0.0003845811327175588
35-39,Female,Asian,Did not graduate high school,100k-200k,1507,2024,5.7648533531478015e-06
35-39,Female,Asian,Did not graduate high school,15k-25k,12409,2024,4.746918729874656e-05
35-39,Female,Asian,Did not graduate high school,200k+,209,2024,7.99505209560644e-07
35-39,Female,Asian,Did not graduate high school,25k-35k,9991,2024,3.821940932402102e-05
35-39,Female,Asian,Did not graduate high school,35k-50k,8430,2024,3.2247985246871906e-05
35-39,Female,Asian,Did not graduate high school,50k-100k,7386,2024,2.825428458284649e-05
35-39,Female,Asian,Did not graduate high school,<15k,46190,2024,0.00017669447669668012
35-39,Female,Asian,Graduated college or technical school,100k-200k,196855,2024,0.0007530459235792372
35-39,Female,Asian,Graduated college or technical school,15k-25k,38854,2024,0.00014863146130272373
35-39,Female,Asian,Graduated college or technical school,200k+,59691,2024,0.0002283409830807866
35-39,Female,Asian,Graduated college or technical school,25k-35k,40863,2024,0.0001563166573123282
35-39,Female,Asian,Graduated college or technical school,35k-50k,65799,2024,0.00025170642719560195
35-39,Female,Asian,Graduated college or technical school,50k-100k,254326,2024,0.000972894554673303
35-39,Female,Asian,Graduated college or technical school,<15k,203001,2024,0.0007765567322776091
35-39,Female,Asian,Graduated high school,100k-200k,4411,2024,1.687376784388517e-05
35-39,Female,Asian,Graduated high school,15k-25k,24346,2024,9.313279345437051e-05
35-39,Female,Asian,Graduated high school,200k+,1441,2024,5.512378023812861e-06
35-39,Female,Asian,Graduated high school,25k-35k,23772,2024,9.09370231659121e-05
35-39,Female,Asian,Graduated high school,35k-50k,23855,2024,9.125453001946967e-05
35-39,Female,Asian,Graduated high school,50k-100k,25783,2024,9.862986994307216e-05
35-39,Female,Asian,Graduated high school,<15k,76266,2024,0.0002917467191978568
35-39,Female,Hispanic,Attended college or technical school,100k-200k,18007,2024,6.888368568688285e-05
35-39,Female,Hispanic,Attended college or technical school,15k-25k,72571,2024,0.00027761192613887797
35-39,Female,Hispanic,Attended college or technical school,200k+,1956,2024,7.482450669380955e-06
35-39,Female,Hispanic,Attended college or technical school,25k-35k,85961,2024,0.0003288338149236484
35-39,Female,Hispanic,Attended college or technical school,35k-50k,111405,2024,0.00042616687976604567
35-39,Female,Hispanic,Attended college or technical school,50k-100k,128681,2024,0.0004922542099113551
35-39,Female,Hispanic,Attended college or technical school,<15k,190922,2024,0.0007303499216255372
35-39,Female,Hispanic,Did not graduate high school,100k-200k,3340,2024,1.2776781817859095e-05
35-39,Female,Hispanic,Did not graduate high school,15k-25k,67583,2024,0.00025853091185520097
35-39,Female,Hispanic,Did not graduate high school,200k+,814,2024,3.1138623951309293e-06
35-39,Female,Hispanic,Did not graduate high school,25k-35k,55983,2024,0.00021415646003269633
35-39,Female,Hispanic,Did not graduate high school,35k-50k,33736,2024,0.00012905314712793246
35-39,Female,Hispanic,Did not graduate high school,50k-100k,20822,2024,7.965214102139583e-05
35-39,Female,Hispanic,Did not graduate high school,<15k,272623,2024,0.0010428876016557486
35-39,Female,Hispanic,Graduated college or technical school,100k-200k,85779,2024,0.0003281375950760884
35-39,Female,Hispanic,Graduated college or technical school,15k-25k,36914,2024,0.00014121021677378763
35-39,Female,Hispanic,Graduated college or technical school,200k+,16841,2024,6.442328820196558e-05
35-39,Female,Hispanic,Graduated college or technical school,25k-35k,41960,2024,0.00016051310331657712
35-39,Female,Hispanic,Graduated college or technical school,35k-50k,71938,2024,0.00027519045820752924
35-39,Female,Hispanic,Graduated college or technical school,50k-100k,215161,2024,0.0008230733990156828
35-39,Female,Hispanic,Graduated college or technical school,<15k,127733,2024,0.0004886277460899988
35-39,Female,Hispanic,Graduated high school,100k-200k,8133,2024,3.111184626486468e-05
35-39,Female,Hispanic,Graduated high school,15k-25k,83997,2024,0.00032132076118404504
35-39,Female,Hispanic,Graduated high school,200k+,1831,2024,7.00427769715569e-06
35-39,Female,Hispanic,Graduated high school,25k-35k,84034,2024,0.0003214623003838237
35-39,Female,Hispanic,Graduated high school,35k-50k,86788,2024,0.00033199740730789076
35-39,Female,Hispanic,Graduated high school,50k-100k,61896,2024,0.00023677595431084028
35-39,Female,Hispanic,Graduated high school,<15k,258754,2024,0.0009898333540414108
35-39,Female,NH-Black,Attended college or technical school,100k-200k,12443,2024,4.759925034719183e-05
35-39,Female,NH-Black,Attended college or technical school,15k-25k,67092,2024,0.0002566526484203001
35-39,Female,NH-Black,Attended college or technical school,200k+,1417,2024,5.42056881314561e-06
35-39,Female,NH-Black,Attended college or technical school,25k-35k,85840,2024,0.0003283709434865343
35-39,Female,NH-Black,Attended college or technical school,35k-50k,102319,2024,0.00039140944276093556
35-39,Female,NH-Black,Attended college or technical school,50k-100k,98644,2024,0.00037735115737751277
35-39,Female,NH-Black,Attended college or technical school,<15k,128318,2024,0.0004908655956000129
35-39,Female,NH-Black,Did not graduate high school,100k-200k,1417,2024,5.42056881314561e-06
35-39,Female,NH-Black,Did not graduate high school,15k-25k,17450,2024,6.675294692264707e-05
35-39,Female,NH-Black,Did not graduate high school,200k+,266,2024,1.0175520848953651e-06
35-39,Female,NH-Black,Did not graduate high school,25k-35k,13724,2024,5.249956696655635e-05
35-39,Female,NH-Black,Did not graduate high school,35k-50k,9139,2024,3.496018234533361e-05
35-39,Female,NH-Black,Did not graduate high school,50k-100k,7328,2024,2.8032412323733965e-05
35-39,Female,NH-Black,Did not graduate high school,<15k,60727,2024,0.00023230408067458958
35-39,Female,NH-Black,Graduated college or technical school,100k-200k,69845,2024,0.0002671839299605894
35-39,Female,NH-Black,Graduated college or technical school,15k-25k,25272,2024,9.667509883261529e-05
35-39,Female,NH-Black,Graduated college or technical school,200k+,11390,2024,4.35711212291662e-05
35-39,Female,NH-Black,Graduated college or technical school,25k-35k,34477,2024,0.00013188775650728384
35-39,Female,NH-Black,Graduated college or technical school,35k-50k,74065,2024,0.00028332704950291435
35-39,Female,NH-Black,Graduated college or technical school,50k-100k,191908,2024,0.0007341217500304501
35-39,Female,NH-Black,Graduated college or technical school,<15k,63778,2024,0.0002439753265806639
35-39,Female,NH-Black,Graduated high school,100k-200k,4897,2024,1.8732904359897004e-05
35-39,Female,NH-Black,Graduated high school,15k-25k,49968,2024,0.00019114677660921655
35-39,Female,NH-Black,Graduated high school,200k+,1258,2024,4.812332792475072e-06
35-39,Female,NH-Black,Graduated high school,25k-35k,57201,2024,0.0002188157774740593
35-39,Female,NH-Black,Graduated high school,35k-50k,52326,2024,0.00020016703155727395
35-39,Female,NH-Black,Graduated high school,50k-100k,37289,2024,0.00014264473569046342
35-39,Female,NH-Black,Graduated high school,<15k,129861,2024,0.0004967681627691616
35-39,Female,NH-White,Attended college or technical school,100k-200k,55421,2024,0.00021200659434957153
35-39,Female,NH-White,Attended college or technical school,15k-25k,194811,2024,0.0007452268391374096
35-39,Female,NH-White,Attended college or technical school,200k+,7419,2024,2.8380522247513958e-05
35-39,Female,NH-White,Attended college or technical school,25k-35k,221636,2024,0.0008478427589769516
35-39,Female,NH-White,Attended college or technical school,35k-50k,316287,2024,0.0012099191589297004
35-39,Female,NH-White,Attended college or technical school,50k-100k,395888,2024,0.0015144235330265274
35-39,Female,NH-White,Attended college or technical school,<15k,520681,2024,0.001991804650809788
35-39,Female,NH-White,Did not graduate high school,100k-200k,2330,2024,8.91314420227895e-06
35-39,Female,NH-White,Did not graduate high school,15k-25k,30169,2024,0.00011540800319251228
35-39,Female,NH-White,Did not graduate high school,200k+,968,2024,3.7029714969124564e-06
35-39,Female,NH-White,Did not graduate high school,25k-35k,22173,2024,8.48202345052065e-05
35-39,Female,NH-White,Did not graduate high school,35k-50k,17889,2024,6.84322904011022e-05
35-39,Female,NH-White,Did not graduate high school,50k-100k,14289,2024,5.4660908801014554e-05
35-39,Female,NH-White,Did not graduate high school,<15k,143788,2024,0.0005500442826426119
35-39,Female,NH-White,Graduated college or technical school,100k-200k,562398,2024,0.002151388185868359
35-39,Female,NH-White,Graduated college or technical school,15k-25k,146341,2024,0.0005598104874273407
35-39,Female,NH-White,Graduated college or technical school,200k+,149464,2024,0.0005717571609654167
35-39,Female,NH-White,Graduated college or technical school,25k-35k,164861,2024,0.000630656594992236
35-39,Female,NH-White,Graduated college or technical school,35k-50k,356522,2024,0.0013638334752295689
35-39,Female,NH-White,Graduated college or technical school,50k-100k,1173663,2024,0.004489711400806574
35-39,Female,NH-White,Graduated college or technical school,<15k,550154,2024,0.0021045501868929496
35-39,Female,NH-White,Graduated high school,100k-200k,17022,2024,6.511568266574776e-05
35-39,Female,NH-White,Graduated high school,15k-25k,134752,2024,0.0005154781148263919
35-39,Female,NH-White,Graduated high school,200k+,3135,2024,1.199257814340966e-05
35-39,Female,NH-White,Graduated high school,25k-35k,136848,2024,0.0005234961192246651
35-39,Female,NH-White,Graduated high school,35k-50k,144578,2024,0.0005530663358270755
35-39,Female,NH-White,Graduated high school,50k-100k,126721,2024,0.000484756457706863
35-39,Female,NH-White,Graduated high school,<15k,412556,2024,0.001578185029834933
35-39,Male,AIAN,Attended college or technical school,100k-200k,1107,2024,4.234699842026951e-06
35-39,Male,AIAN,Attended college or technical school,15k-25k,1055,2024,4.035779885581241e-06
35-39,Male,AIAN,Attended college or technical school,200k+,82,2024,3.136814697797742e-07
