age,sex,race,education,income,weight,year,prop
18-24,Female,Asian,Did not graduate high school,25k-35k,4297,2021,1.6817193463392897e-05
18-24,Female,Asian,Did not graduate high school,35k-50k,2082,2021,8.148335301555507e-06
18-24,Female,Asian,Did not graduate high school,50k-100k,1218,2021,4.766893562581464e-06
18-24,Female,Asian,Did not graduate high school,<15k,107353,2021,0.00042014804977324126
18-24,Female,Asian,Graduated college or technical school,100k-200k,5623,2021,2.2006767243346115e-05
18-24,Female,Asian,Graduated college or technical school,15k-25k,42717,2021,0.00016718176708767848
18-24,Female,Asian,Graduated college or technical school,200k+,449,2021,1.757253866665909e-06
18-24,Female,Asian,Graduated college or technical school,25k-35k,31576,2021,0.00012357917170120877
18-24,Female,Asian,Graduated college or technical school,35k-50k,29850,2021,0.0001168241156346935
18-24,Female,Asian,Graduated college or technical school,50k-100k,39209,2021,0.00015345248743452923
18-24,Female,Asian,Graduated college or technical school,<15k,161533,2021,0.0006321926254880719
18-24,Female,Asian,Graduated high school,100k-200k,280,2021,1.09583760059344e-06
18-24,Female,Asian,Graduated high school,15k-25k,49076,2021,0.00019206902173829878
18-24,Female,Asian,Graduated high school,200k+,271,2021,1.0606142491457936e-06
18-24,Female,Asian,Graduated high school,25k-35k,24391,2021,9.545919612883783e-05
18-24,Female,Asian,Graduated high school,35k-50k,10363,2021,4.055773233910649e-05
18-24,Female,Asian,Graduated high school,50k-100k,4614,2021,1.8057838175493327e-05
18-24,Female,Asian,Graduated high school,<15k,302751,2021,0.0011848783193473733
18-24,Female,Hispanic,Attended college or technical school,100k-200k,699,2021,2.7356802957671947e-06
18-24,Female,Hispanic,Attended college or technical school,15k-25k,257097,2021,0.0010062019985706129
18-24,Female,Hispanic,Attended college or technical school,200k+,443,2021,1.733771632367478e-06
18-24,Female,Hispanic,Attended college or technical school,25k-35k,128858,2021,0.0005043122912045338
18-24,Female,Hispanic,Attended college or technical school,35k-50k,51863,2021,0.00020297651956991991
18-24,Female,Hispanic,Attended college or technical school,50k-100k,16583,2021,6.490098189514648e-05
18-24,Female,Hispanic,Attended college or technical school,<15k,1049466,2021,0.004107301083372839
18-24,Female,Hispanic,Did not graduate high school,100k-200k,546,2021,2.136883321157208e-06
18-24,Female,Hispanic,Did not graduate high school,15k-25k,45751,2021,0.00017905595023125166
18-24,Female,Hispanic,Did not graduate high school,200k+,278,2021,1.0880101891606296e-06
18-24,Female,Hispanic,Did not graduate high school,25k-35k,19886,2021,7.782795187643267e-05
18-24,Female,Hispanic,Did not graduate high school,35k-50k,7815,2021,3.058561017370619e-05
18-24,Female,Hispanic,Did not graduate high school,50k-100k,3869,2021,1.5142127416771497e-05
18-24,Female,Hispanic,Did not graduate high school,<15k,373854,2021,0.0014631545369009282
18-24,Female,Hispanic,Graduated college or technical school,100k-200k,933,2021,3.651487433405998e-06
18-24,Female,Hispanic,Graduated college or technical school,15k-25k,51744,2021,0.0002025107885896677
18-24,Female,Hispanic,Graduated college or technical school,200k+,62,2021,2.426497544171188e-07
18-24,Female,Hispanic,Graduated college or technical school,25k-35k,38164,2021,0.00014936266496088586
18-24,Female,Hispanic,Graduated college or technical school,35k-50k,35128,2021,0.00013748065440587985
18-24,Female,Hispanic,Graduated college or technical school,50k-100k,24525,2021,9.598363269483612e-05
18-24,Female,Hispanic,Graduated college or technical school,<15k,135040,2021,0.0005285068199433504
18-24,Female,Hispanic,Graduated high school,100k-200k,735,2021,2.8765737015577796e-06
18-24,Female,Hispanic,Graduated high school,15k-25k,202899,2021,0.000794086976152887
18-24,Female,Hispanic,Graduated high school,200k+,426,2021,1.6672386351885908e-06
18-24,Female,Hispanic,Graduated high school,25k-35k,105318,2021,0.0004121836586403568
18-24,Female,Hispanic,Graduated high school,35k-50k,41837,2021,0.00016373770605724195
18-24,Female,Hispanic,Graduated high school,50k-100k,12374,2021,4.842819453479723e-05
18-24,Female,Hispanic,Graduated high school,<15k,760667,2021,0.0029770267861807505
18-24,Female,NH-Black,Attended college or technical school,100k-200k,596,2021,2.3325686069774648e-06
18-24,Female,NH-Black,Attended college or technical school,15k-25k,144005,2021,0.0005635931916909225
18-24,Female,NH-Black,Attended college or technical school,200k+,784,2021,3.0683452816616316e-06
18-24,Female,NH-Black,Attended college or technical school,25k-35k,71528,2021,0.000279939542483027
18-24,Female,NH-Black,Attended college or technical school,35k-50k,30713,2021,0.00012020164366795114
18-24,Female,NH-Black,Attended college or technical school,50k-100k,9113,2021,3.5665600193600066e-05
18-24,Female,NH-Black,Attended college or technical school,<15k,705193,2021,0.002759917875268892
18-24,Female,NH-Black,Did not graduate high school,100k-200k,12,2021,4.6964468596861707e-08
18-24,Female,NH-Black,Did not graduate high school,15k-25k,20161,2021,7.890422094844407e-05
18-24,Female,NH-Black,Did not graduate high school,200k+,70,2021,2.7395940014836e-07
18-24,Female,NH-Black,Did not graduate high school,25k-35k,6660,2021,2.606528007125825e-05
18-24,Female,NH-Black,Did not graduate high school,35k-50k,3432,2021,1.3431838018702448e-05
18-24,Female,NH-Black,Did not graduate high school,50k-100k,1222,2021,4.782548385447084e-06
18-24,Female,NH-Black,Did not graduate high school,<15k,208876,2021,0.0008174791952198406
18-24,Female,NH-Black,Graduated college or technical school,100k-200k,712,2021,2.7865584700804614e-06
18-24,Female,NH-Black,Graduated college or technical school,15k-25k,33334,2021,0.00013045946635064902
18-24,Female,NH-Black,Graduated college or technical school,200k+,198,2021,7.749137318482182e-07
18-24,Female,NH-Black,Graduated college or technical school,25k-35k,25102,2021,9.824184089320188e-05
18-24,Female,NH-Black,Graduated college or technical school,35k-50k,24194,2021,9.468819610270601e-05
18-24,Female,NH-Black,Graduated college or technical school,50k-100k,15139,2021,5.9249590840657454e-05
18-24,Female,NH-Black,Graduated college or technical school,<15k,92335,2021,0.0003613720173242688
18-24,Female,NH-Black,Graduated high school,100k-200k,441,2021,1.7259442209346678e-06
18-24,Female,NH-Black,Graduated high school,15k-25k,116972,2021,0.0004577939850593423
18-24,Female,NH-Black,Graduated high school,200k+,281,2021,1.099751306309845e-06
18-24,Female,NH-Black,Graduated high school,25k-35k,52824,2021,0.00020673759076338526
18-24,Female,NH-Black,Graduated high school,35k-50k,21772,2021,8.520920085757277e-05
18-24,Female,NH-Black,Graduated high school,50k-100k,5551,2021,2.1724980431764946e-05
18-24,Female,NH-Black,Graduated high school,<15k,484365,2021,0.0018956620693265768
18-24,Female,NH-White,Attended college or technical school,100k-200k,1899,2021,7.432127155453366e-06
18-24,Female,NH-White,Attended college or technical school,15k-25k,527414,2021,0.002064143186712102
18-24,Female,NH-White,Attended college or technical school,200k+,2280,2021,8.923249033403725e-06
18-24,Female,NH-White,Attended college or technical school,25k-35k,281872,2021,0.0011031640576945503
18-24,Female,NH-White,Attended college or technical school,35k-50k,126462,2021,0.0004949350523080271
18-24,Female,NH-White,Attended college or technical school,50k-100k,42760,2021,0.0001673500564334839
18-24,Female,NH-White,Attended college or technical school,<15k,2647181,2021,0.010360287412059082
18-24,Female,NH-White,Did not graduate high school,100k-200k,301,2021,1.1780254206379478e-06
18-24,Female,NH-White,Did not graduate high school,15k-25k,57041,2021,0.00022324168776946573
18-24,Female,NH-White,Did not graduate high school,200k+,324,2021,1.2680406521152662e-06
18-24,Female,NH-White,Did not graduate high school,25k-35k,20967,2021,8.205866775586663e-05
18-24,Female,NH-White,Did not graduate high school,35k-50k,9449,2021,3.698060531431219e-05
18-24,Female,NH-White,Did not graduate high school,50k-100k,4923,2021,1.9267173241862516e-05
18-24,Female,NH-White,Did not graduate high school,<15k,588122,2021,0.0023017364333436253
18-24,Female,NH-White,Graduated college or technical school,100k-200k,5752,2021,2.251163528076238e-05
18-24,Female,NH-White,Graduated college or technical school,15k-25k,216629,2021,0.0008478221556391297
18-24,Female,NH-White,Graduated college or technical school,200k+,1223,2021,4.786462091163489e-06
18-24,Female,NH-White,Graduated college or technical school,25k-35k,178424,2021,0.0006982990287438711
18-24,Female,NH-White,Graduated college or technical school,35k-50k,212812,2021,0.0008328835409196112
18-24,Female,NH-White,Graduated college or technical school,50k-100k,169190,2021,0.0006621598701585861
18-24,Female,NH-White,Graduated college or technical school,<15k,561488,2021,0.0021974987952928906
18-24,Female,NH-White,Graduated high school,100k-200k,1241,2021,4.856908794058782e-06
18-24,Female,NH-White,Graduated high school,15k-25k,359534,2021,0.0014071102710420066
18-24,Female,NH-White,Graduated high school,200k+,933,2021,3.651487433405998e-06
18-24,Female,NH-White,Graduated high school,25k-35k,177056,2021,0.0006929450793238289
18-24,Female,NH-White,Graduated high school,35k-50k,66449,2021,0.00026006183114940534
18-24,Female,NH-White,Graduated high school,50k-100k,21561,2021,8.438340895141128e-05
18-24,Female,NH-White,Graduated high school,<15k,1507485,2021,0.005899852661895006
18-24,Male,AIAN,Attended college or technical school,100k-200k,51,2021,1.9959899153666227e-07
18-24,Male,AIAN,Attended college or technical school,15k-25k,3841,2021,1.5032543656712152e-05
18-24,Male,AIAN,Attended college or technical school,200k+,75,2021,2.9352792873038567e-07
18-24,Male,AIAN,Attended college or technical school,25k-35k,3067,2021,1.2003335432214572e-05
18-24,Male,AIAN,Attended college or technical school,35k-50k,1190,2021,4.65730980252212e-06
18-24,Male,AIAN,Attended college or technical school,50k-100k,984,2021,3.851086424942661e-06
18-24,Male,AIAN,Attended college or technical school,<15k,16651,2021,6.516711388386202e-05
18-24,Male,AIAN,Did not graduate high school,100k-200k,84,2021,3.28751280178032e-07
18-24,Male,AIAN,Did not graduate high school,15k-25k,1376,2021,5.385259065773476e-06
18-24,Male,AIAN,Did not graduate high school,200k+,61,2021,2.387360487007137e-07
18-24,Male,AIAN,Did not graduate high school,25k-35k,485,2021,1.898147272456494e-06
18-24,Male,AIAN,Did not graduate high school,35k-50k,228,2021,8.923249033403725e-07
18-24,Male,AIAN,Did not graduate high school,50k-100k,156,2021,6.105380917592022e-07
18-24,Male,AIAN,Did not graduate high school,<15k,16093,2021,6.298326609410796e-05
18-24,Male,AIAN,Graduated college or technical school,15k-25k,534,2021,2.089918852560346e-06
18-24,Male,AIAN,Graduated college or technical school,25k-35k,274,2021,1.072355366295009e-06
18-24,Male,AIAN,Graduated college or technical school,35k-50k,378,2021,1.479380760801144e-06
18-24,Male,AIAN,Graduated college or technical school,50k-100k,167,2021,6.535888546396588e-07
18-24,Male,AIAN,Graduated college or technical school,<15k,1193,2021,4.669050919671335e-06
18-24,Male,AIAN,Graduated high school,100k-200k,138,2021,5.400913888639097e-07
18-24,Male,AIAN,Graduated high school,15k-25k,6295,2021,2.463677748477037e-05
18-24,Male,AIAN,Graduated high school,200k+,116,2021,4.5398986310299654e-07
18-24,Male,AIAN,Graduated high school,25k-35k,4079,2021,1.5964005617216576e-05
18-24,Male,AIAN,Graduated high school,35k-50k,2413,2021,9.44377189368561e-06
18-24,Male,AIAN,Graduated high school,50k-100k,934,2021,3.6554011391224032e-06
18-24,Male,AIAN,Graduated high school,<15k,23730,2021,9.287223665029403e-05
18-24,Male,Asian,Attended college or technical school,100k-200k,1851,2021,7.244269281065919e-06
18-24,Male,Asian,Attended college or technical school,15k-25k,77112,2021,0.00030179367520343333
18-24,Male,Asian,Attended college or technical school,200k+,356,2021,1.3932792350402307e-06
18-24,Male,Asian,Attended college or technical school,25k-35k,43031,2021,0.00016841067068262968
18-24,Male,Asian,Attended college or technical school,35k-50k,25876,2021,0.00010127104911769946
18-24,Male,Asian,Attended college or technical school,50k-100k,17943,2021,7.022362166945747e-05
18-24,Male,Asian,Attended college or technical school,<15k,500011,2021,0.0019568959089654517
18-24,Male,Asian,Did not graduate high school,100k-200k,211,2021,8.257919061614851e-07
18-24,Male,Asian,Did not graduate high school,15k-25k,13442,2021,5.2608032239917924e-05
18-24,Male,Asian,Did not graduate high school,200k+,191,2021,7.475177918333823e-07
18-24,Male,Asian,Did not graduate high school,25k-35k,6462,2021,2.529036633941003e-05
18-24,Male,Asian,Did not graduate high school,35k-50k,4626,2021,1.8104802644090188e-05
18-24,Male,Asian,Did not graduate high school,50k-100k,2531,2021,9.905589168221416e-06
18-24,Male,Asian,Did not graduate high school,<15k,138271,2021,0.0005411520031130554
18-24,Male,Asian,Graduated college or technical school,100k-200k,9011,2021,3.5266402210526736e-05
18-24,Male,Asian,Graduated college or technical school,15k-25k,29754,2021,0.00011644839988591862
18-24,Male,Asian,Graduated college or technical school,200k+,1263,2021,4.943010319819695e-06
18-24,Male,Asian,Graduated college or technical school,25k-35k,22330,2021,8.739304864732683e-05
18-24,Male,Asian,Graduated college or technical school,35k-50k,22049,2021,8.629329734101698e-05
18-24,Male,Asian,Graduated college or technical school,50k-100k,43830,2021,0.0001715377215500374
18-24,Male,Asian,Graduated college or technical school,<15k,127214,2021,0.0004978781590067638
18-24,Male,Asian,Graduated high school,100k-200k,786,2021,3.076172693094442e-06
18-24,Male,Asian,Graduated high school,15k-25k,68948,2021,0.0002698421817347018
18-24,Male,Asian,Graduated high school,200k+,493,2021,1.9294569181877352e-06
18-24,Male,Asian,Graduated high school,25k-35k,42481,2021,0.00016625813253860685
18-24,Male,Asian,Graduated high school,35k-50k,24084,2021,9.425768847390145e-05
18-24,Male,Asian,Graduated high school,50k-100k,12551,2021,4.912092044660094e-05
18-24,Male,Asian,Graduated high school,<15k,318203,2021,0.0012453529000772655
18-24,Male,Hispanic,Attended college or technical school,100k-200k,2113,2021,8.269660178764066e-06
18-24,Male,Hispanic,Attended college or technical school,15k-25k,228183,2021,0.0008930411114864746
18-24,Male,Hispanic,Attended college or technical school,200k+,512,2021,2.003817326799433e-06
18-24,Male,Hispanic,Attended college or technical school,25k-35k,141406,2021,0.0005534214705339856
18-24,Male,Hispanic,Attended college or technical school,35k-50k,86715,2021,0.00033937699119807193
18-24,Male,Hispanic,Attended college or technical school,50k-100k,39425,2021,0.00015429784786927275
18-24,Male,Hispanic,Attended college or technical school,<15k,819058,2021,0.0032055519766673634
18-24,Male,Hispanic,Did not graduate high school,100k-200k,821,2021,3.213152393168622e-06
18-24,Male,Hispanic,Did not graduate high school,15k-25k,97615,2021,0.00038203638350688796
18-24,Male,Hispanic,Did not graduate high school,200k+,506,2021,1.980335092501002e-06
18-24,Male,Hispanic,Did not graduate high school,25k-35k,61791,2021,0.00024183178992239016
18-24,Male,Hispanic,Did not graduate high school,35k-50k,32254,2021,0.00012623266417693146
18-24,Male,Hispanic,Did not graduate high school,50k-100k,14212,2021,5.5621585641549885e-05
18-24,Male,Hispanic,Did not graduate high school,<15k,439974,2021,0.0017219287588696361
18-24,Male,Hispanic,Graduated college or technical school,100k-200k,1941,2021,7.5965027955423816e-06
18-24,Male,Hispanic,Graduated college or technical school,15k-25k,31227,2021,0.00012221328840618338
18-24,Male,Hispanic,Graduated college or technical school,200k+,227,2021,8.884111976239674e-07
18-24,Male,Hispanic,Graduated college or technical school,25k-35k,22585,2021,8.839104360501015e-05
18-24,Male,Hispanic,Graduated college or technical school,35k-50k,21390,2021,8.3714165273906e-05
18-24,Male,Hispanic,Graduated college or technical school,50k-100k,26344,2021,0.00010310266339297707
18-24,Male,Hispanic,Graduated college or technical school,<15k,81352,2021,0.00031838778744099116
18-24,Male,Hispanic,Graduated high school,100k-200k,3290,2021,1.287609180697292e-05
18-24,Male,Hispanic,Graduated high school,15k-25k,279301,2021,0.0010931019202976727
18-24,Male,Hispanic,Graduated high school,200k+,1062,2021,4.156355470822262e-06
18-24,Male,Hispanic,Graduated high school,25k-35k,199254,2021,0.0007798215188165903
18-24,Male,Hispanic,Graduated high school,35k-50k,112078,2021,0.00043864030928325554
18-24,Male,Hispanic,Graduated high school,50k-100k,48708,2021,0.00019062877803466169
18-24,Male,Hispanic,Graduated high school,<15k,740318,2021,0.0028973867885576225
18-24,Male,NH-Black,Attended college or technical school,100k-200k,1068,2021,4.179837705120692e-06
18-24,Male,NH-Black,Attended college or technical school,15k-25k,119537,2021,0.00046783264022192154
18-24,Male,NH-Black,Attended college or technical school,200k+,414,2021,1.620274166591729e-06
18-24,Male,NH-Black,Attended college or technical school,25k-35k,70850,2021,0.00027728605000730436
18-24,Male,NH-Black,Attended college or technical school,35k-50k,35647,2021,0.00013951186767269412
18-24,Male,NH-Black,Attended college or technical school,50k-100k,13395,2021,5.242408807124688e-05
18-24,Male,NH-Black,Attended college or technical school,<15k,578546,2021,0.0022642587874033295
18-24,Male,NH-Black,Did not graduate high school,100k-200k,175,2021,6.848985003708999e-07
18-24,Male,NH-Black,Did not graduate high school,15k-25k,20838,2021,8.155379971845035e-05
18-24,Male,NH-Black,Did not graduate high school,200k+,219,2021,8.571015518927262e-07
18-24,Male,NH-Black,Did not graduate high school,25k-35k,10738,2021,4.2025371982758417e-05
18-24,Male,NH-Black,Did not graduate high school,35k-50k,4965,2021,1.943154888195153e-05
18-24,Male,NH-Black,Did not graduate high school,50k-100k,2348,2021,9.189381022119275e-06
18-24,Male,NH-Black,Did not graduate high school,<15k,316559,2021,0.0012389187678794955
18-24,Male,NH-Black,Graduated college or technical school,100k-200k,637,2021,2.4930305413500756e-06
18-24,Male,NH-Black,Graduated college or technical school,15k-25k,17434,2021,6.823154545980725e-05
18-24,Male,NH-Black,Graduated college or technical school,200k+,337,2021,1.3189188264285331e-06
18-24,Male,NH-Black,Graduated college or technical school,25k-35k,16021,2021,6.270147928252679e-05
18-24,Male,NH-Black,Graduated college or technical school,35k-50k,11934,2021,4.670616401957897e-05
18-24,Male,NH-Black,Graduated college or technical school,50k-100k,11736,2021,4.593125028773075e-05
18-24,Male,NH-Black,Graduated college or technical school,<15k,55563,2021,0.00021745723072061894
18-24,Male,NH-Black,Graduated high school,100k-200k,889,2021,3.479284381884172e-06
18-24,Male,NH-Black,Graduated high school,15k-25k,134468,2021,0.0005262681802735667
18-24,Male,NH-Black,Graduated high school,200k+,670,2021,2.6221828299914456e-06
18-24,Male,NH-Black,Graduated high school,25k-35k,76284,2021,0.0002985531268702499
18-24,Male,NH-Black,Graduated high school,35k-50k,39278,2021,0.0001537225331289612
18-24,Male,NH-Black,Graduated high school,50k-100k,14252,2021,5.577813387020609e-05
18-24,Male,NH-Black,Graduated high school,<15k,566974,2021,0.0022189693848530894
18-24,Male,NH-White,Attended college or technical school,100k-200k,8787,2021,3.438973213005199e-05
18-24,Male,NH-White,Attended college or technical school,15k-25k,483046,2021,0.0018904998914866385
18-24,Male,NH-White,Attended college or technical school,200k+,3195,2021,1.250428976391443e-05
18-24,Male,NH-White,Attended college or technical school,25k-35k,309151,2021,0.0012099260359323663
18-24,Male,NH-White,Attended college or technical school,35k-50k,210435,2021,0.0008235806624317161
18-24,Male,NH-White,Attended college or technical school,50k-100k,126887,2021,0.0004965983772374993
18-24,Male,NH-White,Attended college or technical school,<15k,2266543,2021,0.00887058229557806
18-24,Male,NH-White,Did not graduate high school,100k-200k,1652,2021,6.4654418435012955e-06
18-24,Male,NH-White,Did not graduate high school,15k-25k,84067,2021,0.0003290134984610311
18-24,Male,NH-White,Did not graduate high school,200k+,362,2021,1.4167614693386616e-06
18-24,Male,NH-White,Did not graduate high school,25k-35k,47494,2021,0.00018587753929494584
18-24,Male,NH-White,Did not graduate high school,35k-50k,29698,2021,0.00011622923236579992
18-24,Male,NH-White,Did not graduate high school,50k-100k,18932,2021,7.409427662298216e-05
18-24,Male,NH-White,Did not graduate high school,<15k,752526,2021,0.0029451653079434962
18-24,Male,NH-White,Graduated college or technical school,100k-200k,16694,2021,6.533540322966745e-05
18-24,Male,NH-White,Graduated college or technical school,15k-25k,138642,2021,0.0005426039879338417
18-24,Male,NH-White,Graduated college or technical school,200k+,2324,2021,9.095452084925551e-06
18-24,Male,NH-White,Graduated college or technical school,25k-35k,115537,2021,0.00045217781735630097
18-24,Male,NH-White,Graduated college or technical school,35k-50k,138903,2021,0.0005436254651258235
18-24,Male,NH-White,Graduated college or technical school,50k-100k,193349,2021,0.0007567110865612179
18-24,Male,NH-White,Graduated college or technical school,<15k,377592,2021,0.0014777839688688505
18-24,Male,NH-White,Graduated high school,100k-200k,7425,2021,2.9059264944308182e-05
18-24,Male,NH-White,Graduated high school,15k-25k,525045,2021,0.002054871617869938
18-24,Male,NH-White,Graduated high school,200k+,2912,2021,1.1396711046171775e-05
18-24,Male,NH-White,Graduated high school,25k-35k,374261,2021,0.001464747415127505
18-24,Male,NH-White,Graduated high school,35k-50k,241713,2021,0.0009459935498294362
18-24,Male,NH-White,Graduated high school,50k-100k,122111,2021,0.00047790651873594835
18-24,Male,NH-White,Graduated high school,<15k,1602091,2021,0.006270112704901231
25-29,Female,AIAN,Attended college or technical school,100k-200k,185,2021,7.240355575349514e-07
25-29,Female,AIAN,Attended college or technical school,15k-25k,4657,2021,1.822612752129875e-05
25-29,Female,AIAN,Attended college or technical school,200k+,29,2021,1.1349746577574914e-07
25-29,Female,AIAN,Attended college or technical school,25k-35k,4209,2021,1.6472787360349246e-05
25-29,Female,AIAN,Attended college or technical school,35k-50k,3574,2021,1.3987584230431979e-05
25-29,Female,AIAN,Attended college or technical school,50k-100k,1562,2021,6.113208329024833e-06
25-29,Female,AIAN,Attended college or technical school,<15k,10887,2021,4.260851413450278e-05
25-29,Female,AIAN,Did not graduate high school,100k-200k,10,2021,3.9137057164051425e-08
25-29,Female,AIAN,Did not graduate high school,15k-25k,1034,2021,4.0467717107629175e-06
25-29,Female,AIAN,Did not graduate high school,25k-35k,194,2021,7.592589089825976e-07
25-29,Female,AIAN,Did not graduate high school,35k-50k,186,2021,7.279492632513565e-07
25-29,Female,AIAN,Did not graduate high school,50k-100k,285,2021,1.1154061291754657e-06
25-29,Female,AIAN,Did not graduate high school,<15k,5209,2021,2.0386493076754388e-05
25-29,Female,AIAN,Graduated college or technical school,100k-200k,87,2021,3.404923973272474e-07
25-29,Female,AIAN,Graduated college or technical school,15k-25k,909,2021,3.5575584962122743e-06
25-29,Female,AIAN,Graduated college or technical school,200k+,61,2021,2.387360487007137e-07
25-29,Female,AIAN,Graduated college or technical school,25k-35k,1325,2021,5.1856600742368134e-06
25-29,Female,AIAN,Graduated college or technical school,35k-50k,2121,2021,8.300969824495307e-06
25-29,Female,AIAN,Graduated college or technical school,50k-100k,1987,2021,7.776533258497018e-06
25-29,Female,AIAN,Graduated college or technical school,<15k,2765,2021,1.082139630586022e-05
25-29,Female,AIAN,Graduated high school,100k-200k,69,2021,2.7004569443195484e-07
25-29,Female,AIAN,Graduated high school,15k-25k,3514,2021,1.375276188744767e-05
25-29,Female,AIAN,Graduated high school,200k+,6,2021,2.3482234298430853e-08
25-29,Female,AIAN,Graduated high school,25k-35k,2625,2021,1.02734775055635e-05
25-29,Female,AIAN,Graduated high school,35k-50k,1788,2021,6.997705820932395e-06
25-29,Female,AIAN,Graduated high school,50k-100k,688,2021,2.692629532886738e-06
25-29,Female,AIAN,Graduated high school,<15k,10863,2021,4.251458519730906e-05
25-29,Female,Asian,Attended college or technical school,100k-200k,2172,2021,8.500568816031969e-06
25-29,Female,Asian,Attended college or technical school,15k-25k,50813,2021,0.0001988671285676945
25-29,Female,Asian,Attended college or technical school,200k+,368,2021,1.4402437036370925e-06
25-29,Female,Asian,Attended college or technical school,25k-35k,53141,2021,0.00020797823547548567
25-29,Female,Asian,Attended college or technical school,35k-50k,43534,2021,0.00017037926465798147
25-29,Female,Asian,Attended college or technical school,50k-100k,27925,2021,0.0001092902321306136
25-29,Female,Asian,Attended college or technical school,<15k,111218,2021,0.00043527452236714713
25-29,Female,Asian,Did not graduate high school,100k-200k,594,2021,2.3247411955446545e-06
25-29,Female,Asian,Did not graduate high school,15k-25k,7082,2021,2.771686388358122e-05
25-29,Female,Asian,Did not graduate high school,200k+,83,2021,3.2483757446162685e-07
25-29,Female,Asian,Did not graduate high school,25k-35k,4592,2021,1.7971736649732416e-05
25-29,Female,Asian,Did not graduate high school,35k-50k,3295,2021,1.2895660335554944e-05
25-29,Female,Asian,Did not graduate high school,50k-100k,1949,2021,7.627812441273623e-06
25-29,Female,Asian,Did not graduate high school,<15k,36630,2021,0.00014335904039192038
25-29,Female,Asian,Graduated college or technical school,100k-200k,56873,2021,0.00022258418520910967
25-29,Female,Asian,Graduated college or technical school,15k-25k,62134,2021,0.00024317419098311712
25-29,Female,Asian,Graduated college or technical school,200k+,6148,2021,2.4061462744458815e-05
25-29,Female,Asian,Graduated college or technical school,25k-35k,67895,2021,0.00026572104961532716
25-29,Female,Asian,Graduated college or technical school,35k-50k,96776,2021,0.00037875278441082405
25-29,Female,Asian,Graduated college or technical school,50k-100k,216348,2021,0.0008467224043328198
25-29,Female,Asian,Graduated college or technical school,<15k,200581,2021,0.0007850150063022598
25-29,Female,Asian,Graduated high school,100k-200k,1566,2021,6.128863151890453e-06
