GEO_ID,NAME,education,population,prop,year
0500000US05097,"Montgomery County, Arkansas",<HS,1141.0,0.16936321804957696,2020
0500000US05099,"Nevada County, Arkansas",<HS,599.0,0.10481189851268591,2020
0500000US05101,"Newton County, Arkansas",<HS,789.0,0.14034151547491996,2020
0500000US05103,"Ouachita County, Arkansas",<HS,2267.0,0.13800450477871795,2020
0500000US05105,"Perry County, Arkansas",<HS,787.0,0.10691482135579405,2020
0500000US05107,"Phillips County, Arkansas",<HS,2200.0,0.18425460636515914,2020
0500000US05109,"Pike County, Arkansas",<HS,1123.0,0.14953395472703063,2020
0500000US05111,"Poinsett County, Arkansas",<HS,3122.0,0.19283508338480543,2020
0500000US05113,"Polk County, Arkansas",<HS,2075.0,0.14802396918247968,2020
0500000US05115,"Pope County, Arkansas",<HS,6208.0,0.15146635436490508,2020
0500000US05117,"Prairie County, Arkansas",<HS,834.0,0.14104515474378487,2020
0500000US05119,"Pulaski County, Arkansas",<HS,23244.0,0.08684475994769288,2020
0500000US05121,"Randolph County, Arkansas",<HS,1919.0,0.15449641735770067,2020
0500000US05123,"St. Francis County, Arkansas",<HS,3343.0,0.1862706859085084,2020
0500000US05125,"Saline County, Arkansas",<HS,7328.0,0.08718827336759946,2020
0500000US05127,"Scott County, Arkansas",<HS,1460.0,0.2037114552811497,2020
0500000US05129,"Searcy County, Arkansas",<HS,1095.0,0.19180241723594324,2020
0500000US05131,"Sebastian County, Arkansas",<HS,13516.0,0.15821325311077034,2020
0500000US05133,"Sevier County, Arkansas",<HS,2575.0,0.2425127142588058,2020
0500000US05135,"Sharp County, Arkansas",<HS,2071.0,0.16512517939722532,2020
0500000US05137,"Stone County, Arkansas",<HS,1914.0,0.2057400838439213,2020
0500000US05139,"Union County, Arkansas",<HS,3612.0,0.13609645817633761,2020
0500000US05141,"Van Buren County, Arkansas",<HS,1862.0,0.15209933017480803,2020
0500000US05143,"Washington County, Arkansas",<HS,20863.0,0.14475026191450832,2020
0500000US05145,"White County, Arkansas",<HS,7280.0,0.14216251049620185,2020
0500000US05147,"Woodruff County, Arkansas",<HS,800.0,0.17425397516880853,2020
0500000US05149,"Yell County, Arkansas",<HS,3159.0,0.2167558666117744,2020
0500000US06001,"Alameda County, California",<HS,132307.0,0.11184061484569686,2020
0500000US06003,"Alpine County, California",<HS,41.0,0.046857142857142854,2020
0500000US06005,"Amador County, California",<HS,2711.0,0.08802805468065071,2020
0500000US06007,"Butte County, California",<HS,15042.0,0.10293222020734252,2020
0500000US06009,"Calaveras County, California",<HS,3641.0,0.10294907682302712,2020
0500000US06011,"Colusa County, California",<HS,3728.0,0.271700313388237,2020
0500000US06013,"Contra Costa County, California",<HS,80257.0,0.1010081051147805,2020
0500000US06015,"Del Norte County, California",<HS,4008.0,0.20277243751897198,2020
0500000US06017,"El Dorado County, California",<HS,8300.0,0.059672305579720045,2020
0500000US06019,"Fresno County, California",<HS,138814.0,0.22721863659651645,2020
0500000US06021,"Glenn County, California",<HS,4608.0,0.2550788818156656,2020
0500000US06023,"Humboldt County, California",<HS,8745.0,0.0939110824742268,2020
0500000US06025,"Imperial County, California",<HS,32935.0,0.298135240336743,2020
0500000US06027,"Inyo County, California",<HS,1246.0,0.09478168264110756,2020
0500000US06029,"Kern County, California",<HS,134122.0,0.24662168995489459,2020
0500000US06031,"Kings County, California",<HS,24350.0,0.2602997455797148,2020
0500000US06033,"Lake County, California",<HS,6403.0,0.137752248182092,2020
0500000US06035,"Lassen County, California",<HS,4349.0,0.1948040313549832,2020
0500000US06037,"Los Angeles County, California",<HS,1395909.0,0.2020368845560377,2020
0500000US06039,"Madera County, California",<HS,27479.0,0.2804208506816883,2020
0500000US06041,"Marin County, California",<HS,12137.0,0.06371028277769904,2020
0500000US06043,"Mariposa County, California",<HS,1232.0,0.09060822240200044,2020
0500000US06045,"Mendocino County, California",<HS,8269.0,0.13332365934668344,2020
0500000US06047,"Merced County, California",<HS,49104.0,0.3025638813750439,2020
0500000US06049,"Modoc County, California",<HS,1028.0,0.15327270016400776,2020
0500000US06051,"Mono County, California",<HS,1185.0,0.11845261895241903,2020
0500000US06053,"Monterey County, California",<HS,74661.0,0.2699787375607498,2020
0500000US06055,"Napa County, California",<HS,14162.0,0.14450135705977185,2020
0500000US06057,"Nevada County, California",<HS,4144.0,0.0541564840105072,2020
0500000US06059,"Orange County, California",<HS,304692.0,0.13958410449429554,2020
0500000US06061,"Placer County, California",<HS,13573.0,0.04918466444412234,2020
0500000US06063,"Plumas County, California",<HS,771.0,0.05300790649707803,2020
0500000US06065,"Riverside County, California",<HS,273740.0,0.17240174001434685,2020
0500000US06067,"Sacramento County, California",<HS,125811.0,0.12060866580899482,2020
0500000US06069,"San Benito County, California",<HS,7223.0,0.18076480304319537,2020
0500000US06071,"San Bernardino County, California",<HS,264035.0,0.19296882651040212,2020
0500000US06073,"San Diego County, California",<HS,270769.0,0.11954972102607303,2020
0500000US06075,"San Francisco County, California",<HS,79742.0,0.11447726375480027,2020
0500000US06077,"San Joaquin County, California",<HS,94567.0,0.19889580616665967,2020
0500000US06079,"San Luis Obispo County, California",<HS,15482.0,0.08150909224921292,2020
0500000US06081,"San Mateo County, California",<HS,52921.0,0.09572362947045503,2020
0500000US06083,"Santa Barbara County, California",<HS,50146.0,0.18161931149381577,2020
0500000US06085,"Santa Clara County, California",<HS,150958.0,0.11259581698312905,2020
0500000US06087,"Santa Cruz County, California",<HS,21131.0,0.117163372238086,2020
0500000US06089,"Shasta County, California",<HS,11252.0,0.08862215081202841,2020
0500000US06091,"Sierra County, California",<HS,172.0,0.07471763683753258,2020
0500000US06093,"Siskiyou County, California",<HS,3212.0,0.10101899610013838,2020
0500000US06095,"Solano County, California",<HS,34830.0,0.11334127340531464,2020
0500000US06097,"Sonoma County, California",<HS,39039.0,0.108707698562315,2020
0500000US06099,"Stanislaus County, California",<HS,70126.0,0.20246388904126594,2020
0500000US06101,"Sutter County, California",<HS,12724.0,0.20170571636917028,2020
0500000US06103,"Tehama County, California",<HS,6241.0,0.14127900396151669,2020
0500000US06105,"Trinity County, California",<HS,677.0,0.06967888019761219,2020
0500000US06107,"Tulare County, California",<HS,76949.0,0.2806299028814629,2020
0500000US06109,"Tuolumne County, California",<HS,3729.0,0.09003549267209117,2020
0500000US06111,"Ventura County, California",<HS,82261.0,0.1435384073118895,2020
0500000US06113,"Yolo County, California",<HS,16124.0,0.12534496295778041,2020
0500000US06115,"Yuba County, California",<HS,8724.0,0.17825180826284173,2020
0500000US08001,"Adams County, Colorado",<HS,50378.0,0.1527263246609147,2020
0500000US08003,"Alamosa County, Colorado",<HS,1243.0,0.1275918702525149,2020
0500000US08005,"Arapahoe County, Colorado",<HS,34393.0,0.07741655205634551,2020
0500000US08007,"Archuleta County, Colorado",<HS,608.0,0.058625012052839647,2020
0500000US08009,"Baca County, Colorado",<HS,369.0,0.1403575503993914,2020
0500000US08011,"Bent County, Colorado",<HS,509.0,0.11621004566210046,2020
0500000US08013,"Boulder County, Colorado",<HS,9647.0,0.044709437320121795,2020
0500000US08014,"Broomfield County, Colorado",<HS,1539.0,0.03176536151416954,2020
0500000US08015,"Chaffee County, Colorado",<HS,944.0,0.05915157591327778,2020
0500000US08017,"Cheyenne County, Colorado",<HS,71.0,0.05270972531551596,2020
0500000US08019,"Clear Creek County, Colorado",<HS,188.0,0.02523828701839173,2020
0500000US08021,"Conejos County, Colorado",<HS,656.0,0.12266267763649963,2020
0500000US08023,"Costilla County, Colorado",<HS,422.0,0.15201729106628242,2020
0500000US08025,"Crowley County, Colorado",<HS,519.0,0.12551390568319226,2020
0500000US08027,"Custer County, Colorado",<HS,141.0,0.036190965092402466,2020
0500000US08029,"Delta County, Colorado",<HS,2312.0,0.10226920865218737,2020
0500000US08031,"Denver County, Colorado",<HS,56460.0,0.10866615470780815,2020
0500000US08033,"Dolores County, Colorado",<HS,71.0,0.04510800508259212,2020
0500000US08035,"Douglas County, Colorado",<HS,4697.0,0.020495701880699917,2020
0500000US08037,"Eagle County, Colorado",<HS,3524.0,0.090759245905017,2020
0500000US08039,"Elbert County, Colorado",<HS,671.0,0.03575615474794842,2020
0500000US08041,"El Paso County, Colorado",<HS,25558.0,0.055278588252597065,2020
0500000US08043,"Fremont County, Colorado",<HS,3989.0,0.10686920645126721,2020
0500000US08045,"Garfield County, Colorado",<HS,4355.0,0.10978069069826064,2020
0500000US08047,"Gilpin County, Colorado",<HS,280.0,0.05733005733005733,2020
