age,sex,race,education,income,weight,year,prop
40-44,Male,Asian,Did not graduate high school,25k-35k,8250,2020,3.3624129614441564e-05
40-44,Male,Asian,Did not graduate high school,35k-50k,10165,2020,4.142900333706648e-05
40-44,Male,Asian,Did not graduate high school,50k-100k,19475,2020,7.937332415045447e-05
40-44,Male,Asian,Did not graduate high school,<15k,5922,2020,2.4136011585057323e-05
40-44,Male,Asian,Graduated college or technical school,100k-200k,209501,2020,0.0008538531852551663
40-44,Male,Asian,Graduated college or technical school,15k-25k,8188,2020,3.337143918582394e-05
40-44,Male,Asian,Graduated college or technical school,200k+,168601,2020,0.0006871590154090256
40-44,Male,Asian,Graduated college or technical school,25k-35k,9774,2020,3.983542337594568e-05
40-44,Male,Asian,Graduated college or technical school,35k-50k,18213,2020,7.422985123246353e-05
40-44,Male,Asian,Graduated college or technical school,50k-100k,94564,2020,0.00038540996277091537
40-44,Male,Asian,Graduated college or technical school,<15k,10162,2020,4.141677638084305e-05
40-44,Male,Asian,Graduated high school,100k-200k,31499,2020,0.00012837896469397513
40-44,Male,Asian,Graduated high school,15k-25k,7915,2020,3.225878616949151e-05
40-44,Male,Asian,Graduated high school,200k+,8326,2020,3.393387917210187e-05
40-44,Male,Asian,Graduated high school,25k-35k,10741,2020,4.3776578931965676e-05
40-44,Male,Asian,Graduated high school,35k-50k,17476,2020,7.122609565357343e-05
40-44,Male,Asian,Graduated high school,50k-100k,49374,2020,0.00020123124552526517
40-44,Male,Asian,Graduated high school,<15k,7455,2020,3.0383986215231737e-05
40-44,Male,Hispanic,Attended college or technical school,100k-200k,142009,2020,0.000578779275444513
40-44,Male,Hispanic,Attended college or technical school,15k-25k,19226,2020,7.835848678390951e-05
40-44,Male,Hispanic,Attended college or technical school,200k+,24219,2020,9.870821759177698e-05
40-44,Male,Hispanic,Attended college or technical school,25k-35k,27818,2020,0.00011337648940782246
40-44,Male,Hispanic,Attended college or technical school,35k-50k,53108,2020,0.00021644973037136515
40-44,Male,Hispanic,Attended college or technical school,50k-100k,168577,2020,0.0006870611997592382
40-44,Male,Hispanic,Attended college or technical school,<15k,14467,2020,5.8962458561469825e-05
40-44,Male,Hispanic,Did not graduate high school,100k-200k,94760,2020,0.000386208790577513
40-44,Male,Hispanic,Did not graduate high school,15k-25k,66976,2020,0.00027297087334022277
40-44,Male,Hispanic,Did not graduate high school,200k+,16211,2020,6.607039577935904e-05
40-44,Male,Hispanic,Did not graduate high school,25k-35k,88045,2020,0.0003588407868973948
40-44,Male,Hispanic,Did not graduate high school,35k-50k,126421,2020,0.0005152480109075536
40-44,Male,Hispanic,Did not graduate high school,50k-100k,248214,2020,0.001011633904014424
40-44,Male,Hispanic,Did not graduate high school,<15k,38883,2020,0.00015847357961191894
40-44,Male,Hispanic,Graduated college or technical school,100k-200k,131826,2020,0.0005372769103701058
40-44,Male,Hispanic,Graduated college or technical school,15k-25k,8697,2020,3.5445946091733124e-05
40-44,Male,Hispanic,Graduated college or technical school,200k+,57651,2020,0.00023496541774571764
40-44,Male,Hispanic,Graduated college or technical school,25k-35k,11100,2020,4.523973802670319e-05
40-44,Male,Hispanic,Graduated college or technical school,35k-50k,21560,2020,8.787105872574062e-05
40-44,Male,Hispanic,Graduated college or technical school,50k-100k,89196,2020,0.0003635318624351187
40-44,Male,Hispanic,Graduated college or technical school,<15k,7299,2020,2.9748184491613207e-05
40-44,Male,Hispanic,Graduated high school,100k-200k,132712,2020,0.0005408879381080931
40-44,Male,Hispanic,Graduated high school,15k-25k,38416,2020,0.00015657025009313782
40-44,Male,Hispanic,Graduated high school,200k+,21891,2020,8.922009956239276e-05
40-44,Male,Hispanic,Graduated high school,25k-35k,54122,2020,0.0002205824415748856
40-44,Male,Hispanic,Graduated high school,35k-50k,89949,2020,0.0003666008284472005
40-44,Male,Hispanic,Graduated high school,50k-100k,242036,2020,0.0009864545254983004
40-44,Male,Hispanic,Graduated high school,<15k,24754,2020,0.00010088869145162259
40-44,Male,NH-Black,Attended college or technical school,100k-200k,91110,2020,0.0003713326605056692
40-44,Male,NH-Black,Attended college or technical school,15k-25k,18404,2020,7.500830077868879e-05
40-44,Male,NH-Black,Attended college or technical school,200k+,16601,2020,6.765990008840538e-05
40-44,Male,NH-Black,Attended college or technical school,25k-35k,26977,2020,0.00010994886601318667
40-44,Male,NH-Black,Attended college or technical school,35k-50k,48052,2020,0.00019584323348280556
40-44,Male,NH-Black,Attended college or technical school,50k-100k,139168,2020,0.0005672003479009216
40-44,Male,NH-Black,Attended college or technical school,<15k,19850,2020,8.090169367838363e-05
40-44,Male,NH-Black,Did not graduate high school,100k-200k,12959,2020,5.2816375233157355e-05
40-44,Male,NH-Black,Did not graduate high school,15k-25k,12925,2020,5.267780306262511e-05
40-44,Male,NH-Black,Did not graduate high school,200k+,3169,2020,1.2915741424020038e-05
40-44,Male,NH-Black,Did not graduate high school,25k-35k,12697,2020,5.1748554389644184e-05
40-44,Male,NH-Black,Did not graduate high school,35k-50k,16832,2020,6.860137571760974e-05
40-44,Male,NH-Black,Did not graduate high school,50k-100k,33910,2020,0.00013820536184554102
40-44,Male,NH-Black,Did not graduate high school,<15k,19547,2020,7.966677109981687e-05
40-44,Male,NH-Black,Graduated college or technical school,100k-200k,100674,2020,0.00041031219694597453
40-44,Male,NH-Black,Graduated college or technical school,15k-25k,5784,2020,2.3573571598779393e-05
40-44,Male,NH-Black,Graduated college or technical school,200k+,34168,2020,0.00013925688008075627
40-44,Male,NH-Black,Graduated college or technical school,25k-35k,8501,2020,3.464711828513548e-05
40-44,Male,NH-Black,Graduated college or technical school,35k-50k,18700,2020,7.62146937927342e-05
40-44,Male,NH-Black,Graduated college or technical school,50k-100k,85613,2020,0.0003489288010522649
40-44,Male,NH-Black,Graduated college or technical school,<15k,6327,2020,2.578665067522082e-05
40-44,Male,NH-Black,Graduated high school,100k-200k,65390,2020,0.00026650688915010105
40-44,Male,NH-Black,Graduated high school,15k-25k,28732,2020,0.00011710163540389514
40-44,Male,NH-Black,Graduated high school,200k+,10242,2020,4.174282854680127e-05
40-44,Male,NH-Black,Graduated high school,25k-35k,41436,2020,0.00016887871935806066
40-44,Male,NH-Black,Graduated high school,35k-50k,59003,2020,0.00024047569935041157
40-44,Male,NH-Black,Graduated high school,50k-100k,138854,2020,0.0005659205931495356
40-44,Male,NH-Black,Graduated high school,<15k,35122,2020,0.00014314505215980806
40-44,Male,NH-White,Attended college or technical school,100k-200k,621553,2020,0.0025332337738478783
40-44,Male,NH-White,Attended college or technical school,15k-25k,48696,2020,0.00019846795341876925
40-44,Male,NH-White,Attended college or technical school,200k+,118131,2020,0.00048146085521013287
40-44,Male,NH-White,Attended college or technical school,25k-35k,68441,2020,0.0002789417036293327
40-44,Male,NH-White,Attended college or technical school,35k-50k,145747,2020,0.0005940140628989108
40-44,Male,NH-White,Attended college or technical school,50k-100k,611718,2020,0.0024931497356953897
40-44,Male,NH-White,Attended college or technical school,<15k,51771,2020,0.00021100058354778838
40-44,Male,NH-White,Did not graduate high school,100k-200k,57320,2020,0.0002336163769090655
40-44,Male,NH-White,Did not graduate high school,15k-25k,30165,2020,0.0001229420448266218
40-44,Male,NH-White,Did not graduate high school,200k+,10812,2020,4.40659502292536e-05
40-44,Male,NH-White,Did not graduate high school,25k-35k,34848,2020,0.00014202832349140116
40-44,Male,NH-White,Did not graduate high school,35k-50k,47841,2020,0.00019498327089509076
40-44,Male,NH-White,Did not graduate high school,50k-100k,114992,2020,0.00046866738334834713
40-44,Male,NH-White,Did not graduate high school,<15k,33929,2020,0.0001382827992349561
40-44,Male,NH-White,Graduated college or technical school,100k-200k,953477,2020,0.003886040513016836
40-44,Male,NH-White,Graduated college or technical school,15k-25k,25219,2020,0.00010278386966625475
40-44,Male,NH-White,Graduated college or technical school,200k+,604025,2020,0.002461795744286432
40-44,Male,NH-White,Graduated college or technical school,25k-35k,30609,2020,0.00012475163434768992
40-44,Male,NH-White,Graduated college or technical school,35k-50k,74263,2020,0.00030267015000694225
40-44,Male,NH-White,Graduated college or technical school,50k-100k,468414,2020,0.0019090924908144278
40-44,Male,NH-White,Graduated college or technical school,<15k,28522,2020,0.00011624574846825482
40-44,Male,NH-White,Graduated high school,100k-200k,378997,2020,0.0015446599092708495
40-44,Male,NH-White,Graduated high school,15k-25k,65653,2020,0.00026757878564568873
40-44,Male,NH-White,Graduated high school,200k+,62071,2020,0.00025297979991490934
40-44,Male,NH-White,Graduated high school,25k-35k,88987,2020,0.0003626800511515529
40-44,Male,NH-White,Graduated high school,35k-50k,166822,2020,0.0006799084303685297
40-44,Male,NH-White,Graduated high school,50k-100k,547797,2020,0.002232629979442696
40-44,Male,NH-White,Graduated high school,<15k,67241,2020,0.0002740509211399594
45-49,Female,AIAN,Attended college or technical school,100k-200k,4816,2020,1.9628340390684917e-05
45-49,Female,AIAN,Attended college or technical school,15k-25k,1779,2020,7.250585040495944e-06
45-49,Female,AIAN,Attended college or technical school,200k+,563,2020,2.2945921179309817e-06
45-49,Female,AIAN,Attended college or technical school,25k-35k,2316,2020,9.439210204490504e-06
45-49,Female,AIAN,Attended college or technical school,35k-50k,2567,2020,1.0462198875184423e-05
45-49,Female,AIAN,Attended college or technical school,50k-100k,6927,2020,2.8232041919907477e-05
45-49,Female,AIAN,Attended college or technical school,<15k,2739,2020,1.1163211031994598e-05
45-49,Female,AIAN,Did not graduate high school,100k-200k,685,2020,2.791821671017269e-06
45-49,Female,AIAN,Did not graduate high school,15k-25k,785,2020,3.1993868784650455e-06
45-49,Female,AIAN,Did not graduate high school,200k+,90,2020,3.6680868670299884e-07
45-49,Female,AIAN,Did not graduate high school,25k-35k,927,2020,3.7781294730408884e-06
45-49,Female,AIAN,Did not graduate high school,35k-50k,725,2020,2.9548477539963796e-06
45-49,Female,AIAN,Did not graduate high school,50k-100k,1326,2020,5.4043146507575165e-06
45-49,Female,AIAN,Did not graduate high school,<15k,1448,2020,5.901544203843804e-06
45-49,Female,AIAN,Graduated college or technical school,100k-200k,4086,2020,1.665311437631615e-05
45-49,Female,AIAN,Graduated college or technical school,15k-25k,279,2020,1.1371069287792964e-06
45-49,Female,AIAN,Graduated college or technical school,200k+,1379,2020,5.620324210704838e-06
45-49,Female,AIAN,Graduated college or technical school,25k-35k,197,2020,8.029034586721197e-07
45-49,Female,AIAN,Graduated college or technical school,35k-50k,829,2020,3.3787155697420673e-06
45-49,Female,AIAN,Graduated college or technical school,50k-100k,3448,2020,1.4052848352799334e-05
45-49,Female,AIAN,Graduated college or technical school,<15k,371,2020,1.5120669196312507e-06
45-49,Female,AIAN,Graduated high school,100k-200k,2159,2020,8.799332828797495e-06
45-49,Female,AIAN,Graduated high school,15k-25k,1190,2020,4.85002596862854e-06
45-49,Female,AIAN,Graduated high school,200k+,404,2020,1.646563438089017e-06
45-49,Female,AIAN,Graduated high school,25k-35k,1528,2020,6.227596369802025e-06
45-49,Female,AIAN,Graduated high school,35k-50k,2278,2020,9.284335425660349e-06
45-49,Female,AIAN,Graduated high school,50k-100k,4607,2020,1.8776529107119064e-05
45-49,Female,AIAN,Graduated high school,<15k,2332,2020,9.504420637682147e-06
45-49,Female,Asian,Attended college or technical school,100k-200k,71280,2020,0.0002905124798687751
45-49,Female,Asian,Attended college or technical school,15k-25k,10822,2020,4.410670674999837e-05
45-49,Female,Asian,Attended college or technical school,200k+,25256,2020,0.00010293466879301043
45-49,Female,Asian,Attended college or technical school,25k-35k,13625,2020,5.553075951475955e-05
45-49,Female,Asian,Attended college or technical school,35k-50k,21533,2020,8.776101611972971e-05
45-49,Female,Asian,Attended college or technical school,50k-100k,68915,2020,0.0002808735627126352
45-49,Female,Asian,Attended college or technical school,<15k,12035,2020,4.90504727163399e-05
45-49,Female,Asian,Did not graduate high school,100k-200k,18628,2020,7.59212468433718e-05
45-49,Female,Asian,Did not graduate high school,15k-25k,9942,2020,4.052013292445794e-05
45-49,Female,Asian,Did not graduate high school,200k+,5126,2020,2.0891792533773025e-05
45-49,Female,Asian,Did not graduate high school,25k-35k,9890,2020,4.0308199016585094e-05
45-49,Female,Asian,Did not graduate high school,35k-50k,14664,2020,5.976536202014195e-05
45-49,Female,Asian,Did not graduate high school,50k-100k,31866,2020,0.00012987472900530847
45-49,Female,Asian,Did not graduate high school,<15k,8360,2020,3.407245134263411e-05
45-49,Female,Asian,Graduated college or technical school,100k-200k,184020,2020,0.0007500014947453983
45-49,Female,Asian,Graduated college or technical school,15k-25k,9590,2020,3.908550339424177e-05
45-49,Female,Asian,Graduated college or technical school,200k+,156716,2020,0.0006387198905038574
45-49,Female,Asian,Graduated college or technical school,25k-35k,11307,2020,4.608339800612009e-05
45-49,Female,Asian,Graduated college or technical school,35k-50k,21702,2020,8.844980132031645e-05
45-49,Female,Asian,Graduated college or technical school,50k-100k,99286,2020,0.0004046551918665994
45-49,Female,Asian,Graduated college or technical school,<15k,12235,2020,4.986560313123546e-05
45-49,Female,Asian,Graduated high school,100k-200k,42670,2020,0.00017390807401796622
45-49,Female,Asian,Graduated high school,15k-25k,10359,2020,4.2219679839515165e-05
45-49,Female,Asian,Graduated high school,200k+,10125,2020,4.126597725408737e-05
45-49,Female,Asian,Graduated high school,25k-35k,12437,2020,5.068888485027996e-05
45-49,Female,Asian,Graduated high school,35k-50k,19201,2020,7.825659548204756e-05
45-49,Female,Asian,Graduated high school,50k-100k,52591,2020,0.00021434261824886014
45-49,Female,Asian,Graduated high school,<15k,9373,2020,3.820108689408009e-05
45-49,Female,Hispanic,Attended college or technical school,100k-200k,122394,2020,0.0004988353600036316
45-49,Female,Hispanic,Attended college or technical school,15k-25k,26217,2020,0.00010685137043658356
45-49,Female,Hispanic,Attended college or technical school,200k+,27348,2020,0.00011146093293281792
45-49,Female,Hispanic,Attended college or technical school,25k-35k,32258,2020,0.00013147238461850373
45-49,Female,Hispanic,Attended college or technical school,35k-50k,52272,2020,0.00021304248523710173
45-49,Female,Hispanic,Attended college or technical school,50k-100k,155662,2020,0.0006344241532173578
45-49,Female,Hispanic,Attended college or technical school,<15k,24399,2020,9.944183496518298e-05
45-49,Female,Hispanic,Did not graduate high school,100k-200k,85623,2020,0.00034896955757300965
45-49,Female,Hispanic,Did not graduate high school,15k-25k,56376,2020,0.00022976896135075848
45-49,Female,Hispanic,Did not graduate high school,200k+,11968,2020,4.877740402734989e-05
45-49,Female,Hispanic,Did not graduate high school,25k-35k,63743,2020,0.0002597942901834362
45-49,Female,Hispanic,Did not graduate high school,35k-50k,92651,2020,0.0003776132403524394
45-49,Female,Hispanic,Did not graduate high school,50k-100k,198463,2020,0.0008088661376570807
45-49,Female,Hispanic,Did not graduate high school,<15k,50005,2020,0.00020380298198426064
45-49,Female,Hispanic,Graduated college or technical school,100k-200k,129549,2020,0.00052799665059652
45-49,Female,Hispanic,Graduated college or technical school,15k-25k,11335,2020,4.619751626420546e-05
45-49,Female,Hispanic,Graduated college or technical school,200k+,62970,2020,0.00025664381112986486
45-49,Female,Hispanic,Graduated college or technical school,25k-35k,14337,2020,5.843262379178772e-05
45-49,Female,Hispanic,Graduated college or technical school,35k-50k,26885,2020,0.00010957390602233471
45-49,Female,Hispanic,Graduated college or technical school,50k-100k,99749,2020,0.0004065422187770826
45-49,Female,Hispanic,Graduated college or technical school,<15k,10300,2020,4.197921636712098e-05
45-49,Female,Hispanic,Graduated high school,100k-200k,108438,2020,0.00044195555965221986
45-49,Female,Hispanic,Graduated high school,15k-25k,37120,2020,0.00015128820500461465
45-49,Female,Hispanic,Graduated high school,200k+,17242,2020,7.027239306814563e-05
45-49,Female,Hispanic,Graduated high school,25k-35k,42000,2020,0.00017117738712806613
45-49,Female,Hispanic,Graduated high school,35k-50k,66146,2020,0.0002695880821184062
45-49,Female,Hispanic,Graduated high school,50k-100k,177642,2020,0.0007240069858143792
45-49,Female,Hispanic,Graduated high school,<15k,28663,2020,0.00011682041541075618
45-49,Female,NH-Black,Attended college or technical school,100k-200k,89489,2020,0.0003647260284929407
45-49,Female,NH-Black,Attended college or technical school,15k-25k,37552,2020,0.00015304888670078902
45-49,Female,NH-Black,Attended college or technical school,200k+,13609,2020,5.5465549081567904e-05
45-49,Female,NH-Black,Attended college or technical school,25k-35k,47682,2020,0.0001943352422152488
45-49,Female,NH-Black,Attended college or technical school,35k-50k,71537,2020,0.0002915599224519159
45-49,Female,NH-Black,Attended college or technical school,50k-100k,164742,2020,0.000671431074053616
45-49,Female,NH-Black,Attended college or technical school,<15k,46772,2020,0.00019062639882747403
45-49,Female,NH-Black,Did not graduate high school,100k-200k,9359,2020,3.81440277650374e-05
45-49,Female,NH-Black,Did not graduate high school,15k-25k,17461,2020,7.116496087245625e-05
45-49,Female,NH-Black,Did not graduate high school,200k+,1551,2020,6.321336367515013e-06
45-49,Female,NH-Black,Did not graduate high school,25k-35k,13389,2020,5.456890562518279e-05
45-49,Female,NH-Black,Did not graduate high school,35k-50k,14233,2020,5.800875597604203e-05
45-49,Female,NH-Black,Did not graduate high school,50k-100k,23924,2020,9.750590022980605e-05
45-49,Female,NH-Black,Did not graduate high school,<15k,32127,2020,0.00013093847419674715
45-49,Female,NH-Black,Graduated college or technical school,100k-200k,141397,2020,0.0005762849763749326
45-49,Female,NH-Black,Graduated college or technical school,15k-25k,11668,2020,4.755470840500656e-05
45-49,Female,NH-Black,Graduated college or technical school,200k+,46666,2020,0.00019019437970757937
45-49,Female,NH-Black,Graduated college or technical school,25k-35k,15314,2020,6.24145358685525e-05
45-49,Female,NH-Black,Graduated college or technical school,35k-50k,33811,2020,0.0001378018722901677
45-49,Female,NH-Black,Graduated college or technical school,50k-100k,130082,2020,0.0005301689731522166
45-49,Female,NH-Black,Graduated college or technical school,<15k,13165,2020,5.365595956049978e-05
45-49,Female,NH-Black,Graduated high school,100k-200k,48643,2020,0.00019825194385882192
45-49,Female,NH-Black,Graduated high school,15k-25k,41851,2020,0.00017057011496896893
45-49,Female,NH-Black,Graduated high school,200k+,7012,2020,2.8578472346238088e-05
45-49,Female,NH-Black,Graduated high school,25k-35k,42219,2020,0.00017206995493237675
45-49,Female,NH-Black,Graduated high school,35k-50k,56518,2020,0.0002303477039453343
45-49,Female,NH-Black,Graduated high school,50k-100k,104474,2020,0.00042579967482899003
45-49,Female,NH-Black,Graduated high school,<15k,53632,2020,0.00021858537205839148
45-49,Female,NH-White,Attended college or technical school,100k-200k,669559,2020,0.002728889527335258
45-49,Female,NH-White,Attended college or technical school,15k-25k,81308,2020,0.0003313831188716381
45-49,Female,NH-White,Attended college or technical school,200k+,161585,2020,0.0006585642404544897
45-49,Female,NH-White,Attended college or technical school,25k-35k,104273,2020,0.00042498046876201996
45-49,Female,NH-White,Attended college or technical school,35k-50k,180612,2020,0.0007361116724755781
45-49,Female,NH-White,Attended college or technical school,50k-100k,662291,2020,0.0026992676880579535
45-49,Female,NH-White,Attended college or technical school,<15k,90413,2020,0.00036849193100975814
45-49,Female,NH-White,Did not graduate high school,100k-200k,45046,2020,0.0001835918233469254
45-49,Female,NH-White,Did not graduate high school,15k-25k,30443,2020,0.0001240750761033266
45-49,Female,NH-White,Did not graduate high school,200k+,9049,2020,3.6880575621949295e-05
45-49,Female,NH-White,Did not graduate high school,25k-35k,28168,2020,0.00011480296763388968
45-49,Female,NH-White,Did not graduate high school,35k-50k,39648,2020,0.00016159145344889442
45-49,Female,NH-White,Did not graduate high school,50k-100k,83998,2020,0.0003423466229519833
45-49,Female,NH-White,Did not graduate high school,<15k,44642,2020,0.00018194525990883638
45-49,Female,NH-White,Graduated college or technical school,100k-200k,1124072,2020,0.00458132637866237
45-49,Female,NH-White,Graduated college or technical school,15k-25k,34593,2020,0.00014098903221240934
45-49,Female,NH-White,Graduated college or technical school,200k+,709668,2020,0.0028923598563904865
45-49,Female,NH-White,Graduated college or technical school,25k-35k,47530,2020,0.00019371574309992817
45-49,Female,NH-White,Graduated college or technical school,35k-50k,104666,2020,0.00042658220002728976
45-49,Female,NH-White,Graduated college or technical school,50k-100k,579885,2020,0.0023634095032085385
45-49,Female,NH-White,Graduated college or technical school,<15k,43873,2020,0.00017881108346356299
45-49,Female,NH-White,Graduated high school,100k-200k,336956,2020,0.0013733154204077298
45-49,Female,NH-White,Graduated high school,15k-25k,82305,2020,0.00033544654398989245
45-49,Female,NH-White,Graduated high school,200k+,63611,2020,0.0002592563041096051
45-49,Female,NH-White,Graduated high school,25k-35k,94639,2020,0.0003857156366765012
45-49,Female,NH-White,Graduated high school,35k-50k,149549,2020,0.0006095096920860752
45-49,Female,NH-White,Graduated high school,50k-100k,464855,2020,0.0018945872450813615
45-49,Female,NH-White,Graduated high school,<15k,85327,2020,0.00034776316455896423
45-49,Male,AIAN,Attended college or technical school,100k-200k,4644,2020,1.8927328233874742e-05
45-49,Male,AIAN,Attended college or technical school,15k-25k,1365,2020,5.563265081662149e-06
45-49,Male,AIAN,Attended college or technical school,200k+,677,2020,2.7592164544214467e-06
45-49,Male,AIAN,Attended college or technical school,25k-35k,979,2020,3.9900633809137316e-06
45-49,Male,AIAN,Attended college or technical school,35k-50k,1838,2020,7.491048512890132e-06
45-49,Male,AIAN,Attended college or technical school,50k-100k,5817,2020,2.370806811723716e-05
45-49,Male,AIAN,Attended college or technical school,<15k,1469,2020,5.987132897407837e-06
45-49,Male,AIAN,Did not graduate high school,100k-200k,740,2020,3.015982535113546e-06
45-49,Male,AIAN,Did not graduate high school,15k-25k,749,2020,3.052663403783846e-06
45-49,Male,AIAN,Did not graduate high school,200k+,193,2020,7.866008503742086e-07
45-49,Male,AIAN,Did not graduate high school,25k-35k,565,2020,2.302743422079937e-06
45-49,Male,AIAN,Did not graduate high school,35k-50k,1127,2020,4.593259887936441e-06
45-49,Male,AIAN,Did not graduate high school,50k-100k,1446,2020,5.893392899694848e-06
45-49,Male,AIAN,Did not graduate high school,<15k,1653,2020,6.737052879111746e-06
45-49,Male,AIAN,Graduated college or technical school,100k-200k,3165,2020,1.2899438815722126e-05
45-49,Male,AIAN,Graduated college or technical school,15k-25k,308,2020,1.2553008389391515e-06
45-49,Male,AIAN,Graduated college or technical school,200k+,660,2020,2.689930369155325e-06
45-49,Male,AIAN,Graduated college or technical school,25k-35k,259,2020,1.0555938872897412e-06
45-49,Male,AIAN,Graduated college or technical school,35k-50k,373,2020,1.5202182237802063e-06
45-49,Male,AIAN,Graduated college or technical school,50k-100k,2300,2020,9.37399977129886e-06
45-49,Male,AIAN,Graduated college or technical school,<15k,268,2020,1.092274755960041e-06
45-49,Male,AIAN,Graduated high school,100k-200k,2650,2020,1.0800477997366077e-05
45-49,Male,AIAN,Graduated high school,15k-25k,1809,2020,7.372854602730277e-06
45-49,Male,AIAN,Graduated high school,200k+,392,2020,1.5976556131952839e-06
45-49,Male,AIAN,Graduated high school,25k-35k,2070,2020,8.436599794168974e-06
45-49,Male,AIAN,Graduated high school,35k-50k,1873,2020,7.633696335496854e-06
45-49,Male,AIAN,Graduated high school,50k-100k,5483,2020,2.2346800324361585e-05
45-49,Male,AIAN,Graduated high school,<15k,1921,2020,7.829327635071787e-06
45-49,Male,Asian,Attended college or technical school,100k-200k,63928,2020,0.00026054828581721455
45-49,Male,Asian,Attended college or technical school,15k-25k,7781,2020,3.171264879151149e-05
45-49,Male,Asian,Attended college or technical school,200k+,18149,2020,7.396900949969695e-05
45-49,Male,Asian,Attended college or technical school,25k-35k,8533,2020,3.477753915151877e-05
45-49,Male,Asian,Attended college or technical school,35k-50k,16995,2020,6.926570700574962e-05
45-49,Male,Asian,Attended college or technical school,50k-100k,59158,2020,0.00024110742542195562
45-49,Male,Asian,Attended college or technical school,<15k,6424,2020,2.618198892644516e-05
45-49,Male,Asian,Did not graduate high school,100k-200k,13473,2020,5.4911260399438926e-05
45-49,Male,Asian,Did not graduate high school,15k-25k,8201,2020,3.342442266279215e-05
45-49,Male,Asian,Did not graduate high school,200k+,4366,2020,1.7794296957169923e-05
45-49,Male,Asian,Did not graduate high school,25k-35k,8296,2020,3.381160960986754e-05
45-49,Male,Asian,Did not graduate high school,35k-50k,13029,2020,5.31016708783708e-05
45-49,Male,Asian,Did not graduate high school,50k-100k,25740,2020,0.00010490728439705767
45-49,Male,Asian,Did not graduate high school,<15k,6765,2020,2.757178628384208e-05
45-49,Male,Asian,Graduated college or technical school,100k-200k,170986,2020,0.0006968794456066552
45-49,Male,Asian,Graduated college or technical school,15k-25k,7334,2020,2.989083231421993e-05
45-49,Male,Asian,Graduated college or technical school,200k+,155489,2020,0.0006337190654084732
45-49,Male,Asian,Graduated college or technical school,25k-35k,8323,2020,3.3921652215878435e-05
45-49,Male,Asian,Graduated college or technical school,35k-50k,16755,2020,6.828755050787495e-05
45-49,Male,Asian,Graduated college or technical school,50k-100k,76899,2020,0.00031341356887526565
45-49,Male,Asian,Graduated college or technical school,<15k,10781,2020,4.393960501494479e-05
45-49,Male,Asian,Graduated high school,100k-200k,35610,2020,0.00014513397037215322
45-49,Male,Asian,Graduated high school,15k-25k,9670,2020,3.941155556019999e-05
45-49,Male,Asian,Graduated high school,200k+,7874,2020,3.209168443443792e-05
45-49,Male,Asian,Graduated high school,25k-35k,11513,2020,4.692298233346251e-05
45-49,Male,Asian,Graduated high school,35k-50k,17630,2020,7.185374607304299e-05
45-49,Male,Asian,Graduated high school,50k-100k,48562,2020,0.00019792181604078921
45-49,Male,Asian,Graduated high school,<15k,6518,2020,2.6565100221446072e-05
45-49,Male,Hispanic,Attended college or technical school,100k-200k,129470,2020,0.0005276746740826363
45-49,Male,Hispanic,Attended college or technical school,15k-25k,15290,2020,6.231672021876503e-05
45-49,Male,Hispanic,Attended college or technical school,200k+,26724,2020,0.00010891772603834379
45-49,Male,Hispanic,Attended college or technical school,25k-35k,22688,2020,9.246839426575153e-05
45-49,Male,Hispanic,Attended college or technical school,35k-50k,38214,2020,0.00015574696837409332
45-49,Male,Hispanic,Attended college or technical school,50k-100k,142358,2020,0.0005802016780185056
45-49,Male,Hispanic,Attended college or technical school,<15k,15040,2020,6.129780720014558e-05
45-49,Male,Hispanic,Did not graduate high school,100k-200k,102268,2020,0.00041680878635269207
45-49,Male,Hispanic,Did not graduate high school,15k-25k,56884,2020,0.0002318393926045932
45-49,Male,Hispanic,Did not graduate high school,200k+,15250,2020,6.215369413578592e-05
45-49,Male,Hispanic,Did not graduate high school,25k-35k,66534,2020,0.00027116943512330363
45-49,Male,Hispanic,Did not graduate high school,35k-50k,106246,2020,0.00043302173030496463
45-49,Male,Hispanic,Did not graduate high school,50k-100k,235922,2020,0.0009615359887149433
45-49,Male,Hispanic,Did not graduate high school,<15k,31513,2020,0.0001284360238230178
45-49,Male,Hispanic,Graduated college or technical school,100k-200k,113076,2020,0.00046085843397364773
45-49,Male,Hispanic,Graduated college or technical school,15k-25k,7398,2020,3.0151674046986507e-05
45-49,Male,Hispanic,Graduated college or technical school,200k+,59548,2020,0.00024269692973100194
45-49,Male,Hispanic,Graduated college or technical school,25k-35k,10506,2020,4.28188006944634e-05
45-49,Male,Hispanic,Graduated college or technical school,35k-50k,18212,2020,7.422577558038906e-05
45-49,Male,Hispanic,Graduated college or technical school,50k-100k,73703,2020,0.0003003877848452347
45-49,Male,Hispanic,Graduated college or technical school,<15k,5863,2020,2.3895548112663137e-05
45-49,Male,Hispanic,Graduated high school,100k-200k,123992,2020,0.000505348252018647
45-49,Male,Hispanic,Graduated high school,15k-25k,30508,2020,0.00012433999348816766
45-49,Male,Hispanic,Graduated high school,200k+,20789,2020,8.472873097631826e-05
45-49,Male,Hispanic,Graduated high school,25k-35k,46531,2020,0.00018964416667752488
45-49,Male,Hispanic,Graduated high school,35k-50k,77912,2020,0.00031754220442671165
45-49,Male,Hispanic,Graduated high school,50k-100k,216212,2020,0.0008812048863269865
