age,sex,race,education,income,weight,year,prop
30-34,Male,NH-White,Attended college or technical school,200k+,13673,2020,5.39802102540441e-05
30-34,Male,NH-White,Attended college or technical school,25k-35k,263422,2020,0.0010399747638075627
30-34,Male,NH-White,Attended college or technical school,35k-50k,416528,2020,0.0016444283636873021
30-34,Male,NH-White,Attended college or technical school,50k-100k,629267,2020,0.002484309585747939
30-34,Male,NH-White,Attended college or technical school,<15k,279559,2020,0.0011036827030213058
30-34,Male,NH-White,Did not graduate high school,100k-200k,6126,2020,2.4185092373017933e-05
30-34,Male,NH-White,Did not graduate high school,15k-25k,54611,2020,0.0002156010577183941
30-34,Male,NH-White,Did not graduate high school,200k+,1802,2020,7.114191390169493e-06
30-34,Male,NH-White,Did not graduate high school,25k-35k,50414,2020,0.00019903154536293275
30-34,Male,NH-White,Did not graduate high school,35k-50k,46908,2020,0.00018519006089349089
30-34,Male,NH-White,Did not graduate high school,50k-100k,43247,2020,0.00017073664542211988
30-34,Male,NH-White,Did not graduate high school,<15k,158066,2020,0.0006240353919414711
30-34,Male,NH-White,Graduated college or technical school,100k-200k,504028,2020,0.001989873284131159
30-34,Male,NH-White,Graduated college or technical school,15k-25k,111797,2020,0.0004413680659527074
30-34,Male,NH-White,Graduated college or technical school,200k+,114994,2020,0.000453989636360239
30-34,Male,NH-White,Graduated college or technical school,25k-35k,167686,2020,0.0006620145934805558
30-34,Male,NH-White,Graduated college or technical school,35k-50k,352466,2020,0.0013915153066190234
30-34,Male,NH-White,Graduated college or technical school,50k-100k,1066409,2020,0.004210120824749866
30-34,Male,NH-White,Graduated college or technical school,<15k,161811,2020,0.0006388204345364682
30-34,Male,NH-White,Graduated high school,100k-200k,46233,2020,0.00018252520007863826
30-34,Male,NH-White,Graduated high school,15k-25k,199429,2020,0.0007873341147336913
30-34,Male,NH-White,Graduated high school,200k+,6569,2020,2.593403065595083e-05
30-34,Male,NH-White,Graduated high school,25k-35k,244458,2020,0.0009651059927070221
30-34,Male,NH-White,Graduated high school,35k-50k,297257,2020,0.0011735533796157673
30-34,Male,NH-White,Graduated high school,50k-100k,346918,2020,0.001369612124691909
30-34,Male,NH-White,Graduated high school,<15k,382854,2020,0.0015114853665327142
35-39,Female,AIAN,Attended college or technical school,100k-200k,321,2020,1.2672893652854645e-06
35-39,Female,AIAN,Attended college or technical school,15k-25k,3718,2020,1.4678448162402982e-05
35-39,Female,AIAN,Attended college or technical school,200k+,99,2020,3.908462528450498e-07
35-39,Female,AIAN,Attended college or technical school,25k-35k,3539,2020,1.3971766553723548e-05
35-39,Female,AIAN,Attended college or technical school,35k-50k,4260,2020,1.6818232698180932e-05
35-39,Female,AIAN,Attended college or technical school,50k-100k,2555,2020,1.008699167696063e-05
35-39,Female,AIAN,Attended college or technical school,<15k,8998,2020,3.5523581647472305e-05
35-39,Female,AIAN,Did not graduate high school,100k-200k,118,2020,4.6585714985571593e-07
35-39,Female,AIAN,Did not graduate high school,15k-25k,883,2020,3.48603274002201e-06
35-39,Female,AIAN,Did not graduate high school,200k+,9,2020,3.5531477531368165e-08
35-39,Female,AIAN,Did not graduate high school,25k-35k,754,2020,2.976748228739066e-06
35-39,Female,AIAN,Did not graduate high school,35k-50k,215,2020,8.488075188049062e-07
35-39,Female,AIAN,Did not graduate high school,50k-100k,228,2020,9.001307641279935e-07
35-39,Female,AIAN,Did not graduate high school,<15k,4718,2020,1.8626390110332778e-05
35-39,Female,AIAN,Graduated college or technical school,100k-200k,803,2020,3.1701973841876263e-06
35-39,Female,AIAN,Graduated college or technical school,15k-25k,1125,2020,4.44143469142102e-06
35-39,Female,AIAN,Graduated college or technical school,200k+,53,2020,2.0924092324027919e-07
35-39,Female,AIAN,Graduated college or technical school,25k-35k,1178,2020,4.6506756146613e-06
35-39,Female,AIAN,Graduated college or technical school,35k-50k,2431,2020,9.597446875417335e-06
35-39,Female,AIAN,Graduated college or technical school,50k-100k,3967,2020,1.56614857074375e-05
35-39,Female,AIAN,Graduated college or technical school,<15k,2205,2020,8.705211995185201e-06
35-39,Female,AIAN,Graduated high school,100k-200k,236,2020,9.317142997114319e-07
35-39,Female,AIAN,Graduated high school,15k-25k,2444,2020,9.648770120740421e-06
35-39,Female,AIAN,Graduated high school,200k+,42,2020,1.6581356181305144e-07
35-39,Female,AIAN,Graduated high school,25k-35k,1522,2020,6.00876764474915e-06
35-39,Female,AIAN,Graduated high school,35k-50k,1436,2020,5.669244637227188e-06
35-39,Female,AIAN,Graduated high school,50k-100k,761,2020,3.004383822374575e-06
35-39,Female,AIAN,Graduated high school,<15k,7792,2020,3.076236365826897e-05
35-39,Female,Asian,Attended college or technical school,100k-200k,7229,2020,2.8539672341584495e-05
35-39,Female,Asian,Attended college or technical school,15k-25k,34406,2020,0.00013583289066047258
35-39,Female,Asian,Attended college or technical school,200k+,1175,2020,4.6388317888175105e-06
35-39,Female,Asian,Attended college or technical school,25k-35k,33324,2020,0.00013156121747281253
35-39,Female,Asian,Attended college or technical school,35k-50k,38366,2020,0.00015146674077427455
35-39,Female,Asian,Attended college or technical school,50k-100k,41459,2020,0.0001636777252192214
35-39,Female,Asian,Attended college or technical school,<15k,83475,2020,0.0003295544541034397
35-39,Female,Asian,Did not graduate high school,100k-200k,758,2020,2.9925399965307855e-06
35-39,Female,Asian,Did not graduate high school,15k-25k,13357,2020,5.273266059849829e-05
35-39,Female,Asian,Did not graduate high school,200k+,244,2020,9.632978352948702e-07
35-39,Female,Asian,Did not graduate high school,25k-35k,7649,2020,3.019780795971501e-05
35-39,Female,Asian,Did not graduate high school,35k-50k,6013,2020,2.3738974932901864e-05
35-39,Female,Asian,Did not graduate high school,50k-100k,4069,2020,1.606417578612634e-05
35-39,Female,Asian,Did not graduate high school,<15k,44789,2020,0.00017682437190582765
35-39,Female,Asian,Graduated college or technical school,100k-200k,124773,2020,0.0004925965606690445
35-39,Female,Asian,Graduated college or technical school,15k-25k,35770,2020,0.00014121788347744882
35-39,Female,Asian,Graduated college or technical school,200k+,30138,2020,0.0001189830744267082
35-39,Female,Asian,Graduated college or technical school,25k-35k,36114,2020,0.00014257597550753666
35-39,Female,Asian,Graduated college or technical school,35k-50k,56328,2020,0.00022237967404298956
35-39,Female,Asian,Graduated college or technical school,50k-100k,199436,2020,0.0007873617503273268
35-39,Female,Asian,Graduated college or technical school,<15k,193141,2020,0.0007625094557651088
35-39,Female,Asian,Graduated high school,100k-200k,1891,2020,7.465558223535244e-06
35-39,Female,Asian,Graduated high school,15k-25k,23849,2020,9.415446751617771e-05
35-39,Female,Asian,Graduated high school,200k+,624,2020,2.4635157755081926e-06
35-39,Female,Asian,Graduated high school,25k-35k,19953,2020,7.877328568704322e-05
35-39,Female,Asian,Graduated high school,35k-50k,17306,2020,6.832308335087305e-05
35-39,Female,Asian,Graduated high school,50k-100k,12247,2020,4.8350445036296216e-05
35-39,Female,Asian,Graduated high school,<15k,64396,2020,0.00025423166967888716
35-39,Female,Hispanic,Attended college or technical school,100k-200k,8716,2020,3.4410262018156105e-05
35-39,Female,Hispanic,Attended college or technical school,15k-25k,85832,2020,0.00033885975327471024
35-39,Female,Hispanic,Attended college or technical school,200k+,872,2020,3.4426053785947824e-06
35-39,Female,Hispanic,Attended college or technical school,25k-35k,86780,2020,0.0003426024022413477
35-39,Female,Hispanic,Attended college or technical school,35k-50k,100715,2020,0.0003976169732857494
35-39,Female,Hispanic,Attended college or technical school,50k-100k,88322,2020,0.00034869012872505543
35-39,Female,Hispanic,Attended college or technical school,<15k,193245,2020,0.0007629200417276935
35-39,Female,Hispanic,Did not graduate high school,100k-200k,1759,2020,6.9444298864085114e-06
35-39,Female,Hispanic,Did not graduate high school,15k-25k,103511,2020,0.0004086554189721611
35-39,Female,Hispanic,Did not graduate high school,200k+,480,2020,1.895012135006302e-06
35-39,Female,Hispanic,Did not graduate high school,25k-35k,52109,2020,0.00020572330696467375
35-39,Female,Hispanic,Did not graduate high school,35k-50k,24150,2020,9.534279804250458e-05
35-39,Female,Hispanic,Did not graduate high school,50k-100k,11375,2020,4.490783965770143e-05
35-39,Female,Hispanic,Did not graduate high school,<15k,350052,2020,0.001381984974756721
35-39,Female,Hispanic,Graduated college or technical school,100k-200k,44693,2020,0.00017644536947882637
35-39,Female,Hispanic,Graduated college or technical school,15k-25k,36108,2020,0.00014255228785584907
35-39,Female,Hispanic,Graduated college or technical school,200k+,7396,2020,2.919897864688877e-05
35-39,Female,Hispanic,Graduated college or technical school,25k-35k,39025,2020,0.00015406843451796028
35-39,Female,Hispanic,Graduated college or technical school,35k-50k,68404,2020,0.0002700550210061898
35-39,Female,Hispanic,Graduated college or technical school,50k-100k,159025,2020,0.0006278214682695359
35-39,Female,Hispanic,Graduated college or technical school,<15k,112360,2020,0.0004435907572693919
35-39,Female,Hispanic,Graduated high school,100k-200k,3555,2020,1.4034933624890426e-05
35-39,Female,Hispanic,Graduated high school,15k-25k,105233,2020,0.00041545377500649624
35-39,Female,Hispanic,Graduated high school,200k+,787,2020,3.1070303130207496e-06
35-39,Female,Hispanic,Graduated high school,25k-35k,79868,2020,0.00031531422749725695
35-39,Female,Hispanic,Graduated high school,35k-50k,61756,2020,0.0002438091029363525
35-39,Female,Hispanic,Graduated high school,50k-100k,34904,2020,0.00013779896575054161
35-39,Female,Hispanic,Graduated high school,<15k,269298,2020,0.0010631728706935982
35-39,Female,NH-Black,Attended college or technical school,100k-200k,7217,2020,2.8492297038209338e-05
35-39,Female,NH-Black,Attended college or technical school,15k-25k,90486,2020,0.00035723347510037553
35-39,Female,NH-Black,Attended college or technical school,200k+,791,2020,3.122822080812469e-06
35-39,Female,NH-Black,Attended college or technical school,25k-35k,100116,2020,0.0003952521560589395
35-39,Female,NH-Black,Attended college or technical school,35k-50k,99426,2020,0.0003925280761148679
35-39,Female,NH-Black,Attended college or technical school,50k-100k,72111,2020,0.0002846900418071655
35-39,Female,NH-Black,Attended college or technical school,<15k,142633,2020,0.0005631068038590706
35-39,Female,NH-Black,Did not graduate high school,100k-200k,1037,2020,4.094015800003198e-06
35-39,Female,NH-Black,Did not graduate high school,15k-25k,22616,2020,8.928665509438027e-05
35-39,Female,NH-Black,Did not graduate high school,200k+,67,2020,2.6451211051129636e-07
35-39,Female,NH-Black,Did not graduate high school,25k-35k,13559,2020,5.3530144871980105e-05
35-39,Female,NH-Black,Did not graduate high school,35k-50k,6049,2020,2.3881100843027336e-05
35-39,Female,NH-Black,Did not graduate high school,50k-100k,5654,2020,2.2321663773595068e-05
35-39,Female,NH-Black,Did not graduate high school,<15k,73079,2020,0.00028851164961276156
35-39,Female,NH-Black,Graduated college or technical school,100k-200k,45766,2020,0.00018068151118895504
35-39,Female,NH-Black,Graduated college or technical school,15k-25k,31920,2020,0.0001260183069779191
35-39,Female,NH-Black,Graduated college or technical school,200k+,5582,2020,2.2037411953344124e-05
35-39,Female,NH-Black,Graduated college or technical school,25k-35k,39892,2020,0.00015749130018681543
35-39,Female,NH-Black,Graduated college or technical school,35k-50k,83346,2020,0.0003290451695921568
35-39,Female,NH-Black,Graduated college or technical school,50k-100k,166895,2020,0.0006588917713997433
35-39,Female,NH-Black,Graduated college or technical school,<15k,55837,2020,0.00022044123454655602
35-39,Female,NH-Black,Graduated high school,100k-200k,3438,2020,1.3573024416982639e-05
35-39,Female,NH-Black,Graduated high school,15k-25k,70832,2020,0.00027964062405576334
35-39,Female,NH-Black,Graduated high school,200k+,819,2020,3.233364455354503e-06
35-39,Female,NH-Black,Graduated high school,25k-35k,58578,2020,0.0002312625434258316
35-39,Female,NH-Black,Graduated high school,35k-50k,41427,2020,0.00016355139107688768
35-39,Female,NH-Black,Graduated high school,50k-100k,25078,2020,9.900648817018343e-05
35-39,Female,NH-Black,Graduated high school,<15k,144022,2020,0.0005685904952247451
35-39,Female,NH-White,Attended college or technical school,100k-200k,32466,2020,0.00012817388328148876
35-39,Female,NH-White,Attended college or technical school,15k-25k,251602,2020,0.0009933100899830326
35-39,Female,NH-White,Attended college or technical school,200k+,5430,2020,2.1437324777258792e-05
35-39,Female,NH-White,Attended college or technical school,25k-35k,270864,2020,0.0010693553477840562
35-39,Female,NH-White,Attended college or technical school,35k-50k,317055,2020,0.0012517147343008815
35-39,Female,NH-White,Attended college or technical school,50k-100k,324964,2020,0.0012829390071670583
35-39,Female,NH-White,Attended college or technical school,<15k,612671,2020,0.002418789541180096
35-39,Female,NH-White,Did not graduate high school,100k-200k,1631,2020,6.439093317073497e-06
35-39,Female,NH-White,Did not graduate high school,15k-25k,37833,2020,0.000149362487716028
35-39,Female,NH-White,Did not graduate high school,200k+,740,2020,2.921477041468049e-06
35-39,Female,NH-White,Did not graduate high school,25k-35k,21703,2020,8.568218409592036e-05
35-39,Female,NH-White,Did not graduate high school,35k-50k,15968,2020,6.304073702454298e-05
35-39,Female,NH-White,Did not graduate high school,50k-100k,9875,2020,3.898592673580674e-05
35-39,Female,NH-White,Did not graduate high school,<15k,174754,2020,0.0006899186471685236
35-39,Female,NH-White,Graduated college or technical school,100k-200k,372028,2020,0.0014687449470044262
35-39,Female,NH-White,Graduated college or technical school,15k-25k,165299,2020,0.0006525908560508474
35-39,Female,NH-White,Graduated college or technical school,200k+,87453,2020,0.00034525936717230444
35-39,Female,NH-White,Graduated college or technical school,25k-35k,191677,2020,0.0007567296687533395
35-39,Female,NH-White,Graduated college or technical school,35k-50k,416739,2020,0.0016452613794383153
35-39,Female,NH-White,Graduated college or technical school,50k-100k,1043763,2020,0.004120715731397048
35-39,Female,NH-White,Graduated college or technical school,<15k,583590,2020,0.0023039794413923496
35-39,Female,NH-White,Graduated high school,100k-200k,9617,2020,3.796735771324085e-05
35-39,Female,NH-White,Graduated high school,15k-25k,167986,2020,0.0006631989760649348
35-39,Female,NH-White,Graduated high school,200k+,2067,2020,8.160396006370889e-06
35-39,Female,NH-White,Graduated high school,25k-35k,151623,2020,0.0005985988019709595
35-39,Female,NH-White,Graduated high school,35k-50k,128026,2020,0.0005054392158256601
35-39,Female,NH-White,Graduated high school,50k-100k,91460,2020,0.00036107877055765916
35-39,Female,NH-White,Graduated high school,<15k,462421,2020,0.0018256112635036442
35-39,Male,AIAN,Attended college or technical school,100k-200k,660,2020,2.6056416856336653e-06
35-39,Male,AIAN,Attended college or technical school,15k-25k,2039,2020,8.049853631828854e-06
35-39,Male,AIAN,Attended college or technical school,200k+,77,2020,3.039915299905943e-07
35-39,Male,AIAN,Attended college or technical school,25k-35k,2333,2020,9.210548564520214e-06
35-39,Male,AIAN,Attended college or technical school,35k-50k,2901,2020,1.145297959094434e-05
35-39,Male,AIAN,Attended college or technical school,50k-100k,4237,2020,1.6727430033378547e-05
35-39,Male,AIAN,Attended college or technical school,<15k,5469,2020,2.1591294513228055e-05
35-39,Male,AIAN,Did not graduate high school,100k-200k,184,2020,7.264213184190824e-07
35-39,Male,AIAN,Did not graduate high school,15k-25k,705,2020,2.7832990732905065e-06
35-39,Male,AIAN,Did not graduate high school,200k+,73,2020,2.881997621988751e-07
35-39,Male,AIAN,Did not graduate high school,25k-35k,644,2020,2.5424746144667887e-06
35-39,Male,AIAN,Did not graduate high school,35k-50k,690,2020,2.7240799440715594e-06
35-39,Male,AIAN,Did not graduate high school,50k-100k,787,2020,3.1070303130207496e-06
35-39,Male,AIAN,Did not graduate high school,<15k,5621,2020,2.2191381689313383e-05
35-39,Male,AIAN,Graduated college or technical school,100k-200k,1335,2020,5.270502500486278e-06
35-39,Male,AIAN,Graduated college or technical school,15k-25k,433,2020,1.7094588634536017e-06
35-39,Male,AIAN,Graduated college or technical school,200k+,177,2020,6.98785724783574e-07
35-39,Male,AIAN,Graduated college or technical school,25k-35k,811,2020,3.2017809197710646e-06
35-39,Male,AIAN,Graduated college or technical school,35k-50k,1424,2020,5.6218693338520295e-06
35-39,Male,AIAN,Graduated college or technical school,50k-100k,2368,2020,9.348726532697757e-06
35-39,Male,AIAN,Graduated college or technical school,<15k,888,2020,3.505772449761659e-06
35-39,Male,AIAN,Graduated high school,100k-200k,741,2020,2.925424983415979e-06
35-39,Male,AIAN,Graduated high school,15k-25k,2643,2020,1.043441056837845e-05
35-39,Male,AIAN,Graduated high school,200k+,127,2020,5.013886273870841e-07
35-39,Male,AIAN,Graduated high school,25k-35k,2184,2020,8.622305214278676e-06
35-39,Male,AIAN,Graduated high school,35k-50k,2381,2020,9.400049778020845e-06
35-39,Male,AIAN,Graduated high school,50k-100k,3557,2020,1.4042829508786286e-05
35-39,Male,AIAN,Graduated high school,<15k,8872,2020,3.502614096203315e-05
35-39,Male,Asian,Attended college or technical school,100k-200k,18391,2020,7.260660036437688e-05
35-39,Male,Asian,Attended college or technical school,15k-25k,21011,2020,8.295020826795294e-05
35-39,Male,Asian,Attended college or technical school,200k+,2351,2020,9.28161151958295e-06
35-39,Male,Asian,Attended college or technical school,25k-35k,26564,2020,0.00010487312990480711
35-39,Male,Asian,Attended college or technical school,35k-50k,39516,2020,0.00015600687401439383
35-39,Male,Asian,Attended college or technical school,50k-100k,68263,2020,0.00026949836119153167
35-39,Male,Asian,Attended college or technical school,<15k,37728,2020,0.00014894795381149536
35-39,Male,Asian,Did not graduate high school,100k-200k,1712,2020,6.758876614855811e-06
35-39,Male,Asian,Did not graduate high school,15k-25k,13514,2020,5.335248748432327e-05
35-39,Male,Asian,Did not graduate high school,200k+,533,2020,2.1042530582465815e-06
35-39,Male,Asian,Did not graduate high school,25k-35k,10895,2020,4.301282752269513e-05
35-39,Male,Asian,Did not graduate high school,35k-50k,8766,2020,3.460765911555259e-05
35-39,Male,Asian,Did not graduate high school,50k-100k,8188,2020,3.232574866964917e-05
35-39,Male,Asian,Did not graduate high school,<15k,25385,2020,0.00010021850634819788
35-39,Male,Asian,Graduated college or technical school,100k-200k,211694,2020,0.0008357556227250502
35-39,Male,Asian,Graduated college or technical school,15k-25k,23216,2020,9.165542026313815e-05
35-39,Male,Asian,Graduated college or technical school,200k+,61238,2020,0.00024176406900732486
35-39,Male,Asian,Graduated college or technical school,25k-35k,23636,2020,9.331355588126866e-05
35-39,Male,Asian,Graduated college or technical school,35k-50k,42448,2020,0.000167582239805724
35-39,Male,Asian,Graduated college or technical school,50k-100k,189223,2020,0.0007470414192131198
35-39,Male,Asian,Graduated college or technical school,<15k,41578,2020,0.00016414753031102506
35-39,Male,Asian,Graduated high school,100k-200k,7579,2020,2.9921452023359925e-05
35-39,Male,Asian,Graduated high school,15k-25k,20395,2020,8.05182760280282e-05
35-39,Male,Asian,Graduated high school,200k+,1543,2020,6.091674425655676e-06
35-39,Male,Asian,Graduated high school,25k-35k,23138,2020,9.134748079119962e-05
35-39,Male,Asian,Graduated high school,35k-50k,27187,2020,0.00010733269773836736
35-39,Male,Asian,Graduated high school,50k-100k,30611,2020,0.00012085045096807898
35-39,Male,Asian,Graduated high school,<15k,38394,2020,0.00015157728314881658
35-39,Male,Hispanic,Attended college or technical school,100k-200k,36700,2020,0.00014488946948902352
35-39,Male,Hispanic,Attended college or technical school,15k-25k,55112,2020,0.00021757897663430694
35-39,Male,Hispanic,Attended college or technical school,200k+,3943,2020,1.5566735100687186e-05
35-39,Male,Hispanic,Attended college or technical school,25k-35k,72477,2020,0.00028613498856010786
35-39,Male,Hispanic,Attended college or technical school,35k-50k,105055,2020,0.0004147510413397647
35-39,Male,Hispanic,Attended college or technical school,50k-100k,175550,2020,0.0006930612089590758
35-39,Male,Hispanic,Attended college or technical school,<15k,79848,2020,0.0003152352686582984
35-39,Male,Hispanic,Did not graduate high school,100k-200k,10335,2020,4.080198003185444e-05
35-39,Male,Hispanic,Did not graduate high school,15k-25k,160541,2020,0.0006338065482625974
35-39,Male,Hispanic,Did not graduate high school,200k+,2927,2020,1.1555626081590514e-05
35-39,Male,Hispanic,Did not graduate high school,25k-35k,150958,2020,0.0005959734205755862
35-39,Male,Hispanic,Did not graduate high school,35k-50k,123705,2020,0.0004883801586686554
35-39,Male,Hispanic,Did not graduate high school,50k-100k,82623,2020,0.00032619080756380355
35-39,Male,Hispanic,Did not graduate high school,<15k,157581,2020,0.0006221206400967252
35-39,Male,Hispanic,Graduated college or technical school,100k-200k,74554,2020,0.000294334863985958
35-39,Male,Hispanic,Graduated college or technical school,15k-25k,23035,2020,9.094084277056286e-05
35-39,Male,Hispanic,Graduated college or technical school,200k+,19512,2020,7.703224328800619e-05
35-39,Male,Hispanic,Graduated college or technical school,25k-35k,27721,2020,0.00010944089873856188
35-39,Male,Hispanic,Graduated college or technical school,35k-50k,47917,2020,0.00018917353431895204
35-39,Male,Hispanic,Graduated college or technical school,50k-100k,139023,2020,0.000548854733427044
35-39,Male,Hispanic,Graduated college or technical school,<15k,30656,2020,0.00012102810835573584
35-39,Male,Hispanic,Graduated high school,100k-200k,20916,2020,8.257515378289961e-05
35-39,Male,Hispanic,Graduated high school,15k-25k,110946,2020,0.00043800836735501916
35-39,Male,Hispanic,Graduated high school,200k+,3379,2020,1.3340095842054781e-05
35-39,Male,Hispanic,Graduated high school,25k-35k,128486,2020,0.0005072552691217077
35-39,Male,Hispanic,Graduated high school,35k-50k,147261,2020,0.0005813778791940897
35-39,Male,Hispanic,Graduated high school,50k-100k,149086,2020,0.0005885828732490616
35-39,Male,Hispanic,Graduated high school,<15k,133275,2020,0.0005261619631103436
35-39,Male,NH-Black,Attended college or technical school,100k-200k,14438,2020,5.70003858442104e-05
35-39,Male,NH-Black,Attended college or technical school,15k-25k,48067,2020,0.0001897657256111415
35-39,Male,NH-Black,Attended college or technical school,200k+,1888,2020,7.453714397691455e-06
35-39,Male,NH-Black,Attended college or technical school,25k-35k,63188,2020,0.00024946255580578794
35-39,Male,NH-Black,Attended college or technical school,35k-50k,81059,2020,0.00032001622635724133
35-39,Male,NH-Black,Attended college or technical school,50k-100k,102951,2020,0.00040644457148132044
35-39,Male,NH-Black,Attended college or technical school,<15k,94205,2020,0.0003719158712047264
35-39,Male,NH-Black,Did not graduate high school,100k-200k,1518,2020,5.99297587695743e-06
35-39,Male,NH-Black,Did not graduate high school,15k-25k,19591,2020,7.734413070189264e-05
35-39,Male,NH-Black,Did not graduate high school,200k+,271,2020,1.0698922678889748e-06
35-39,Male,NH-Black,Did not graduate high school,25k-35k,13885,2020,5.481717394700522e-05
35-39,Male,NH-Black,Did not graduate high school,35k-50k,11935,2020,4.711868714854212e-05
35-39,Male,NH-Black,Did not graduate high school,50k-100k,10075,2020,3.97755151253927e-05
35-39,Male,NH-Black,Did not graduate high school,<15k,98492,2020,0.0003888406983355015
35-39,Male,NH-Black,Graduated college or technical school,100k-200k,40483,2020,0.00015982453387804193
35-39,Male,NH-Black,Graduated college or technical school,15k-25k,17454,2020,6.890737875916666e-05
35-39,Male,NH-Black,Graduated college or technical school,200k+,7247,2020,2.8610735296647234e-05
35-39,Male,NH-Black,Graduated college or technical school,25k-35k,22643,2020,8.939324952697438e-05
35-39,Male,NH-Black,Graduated college or technical school,35k-50k,44009,2020,0.0001737449771864424
35-39,Male,NH-Black,Graduated college or technical school,50k-100k,112675,2020,0.0004448343589829898
35-39,Male,NH-Black,Graduated college or technical school,<15k,29068,2020,0.00011475877654242332
35-39,Male,NH-Black,Graduated high school,100k-200k,8981,2020,3.54564666343575e-05
35-39,Male,NH-Black,Graduated high school,15k-25k,64890,2020,0.0002561819530011645
35-39,Male,NH-Black,Graduated high school,200k+,1333,2020,5.262606616590418e-06
35-39,Male,NH-Black,Graduated high school,25k-35k,63977,2020,0.00025257748200270455
35-39,Male,NH-Black,Graduated high school,35k-50k,68500,2020,0.00027043402343319105
35-39,Male,NH-Black,Graduated high school,50k-100k,59345,2020,0.00023429061489989376
35-39,Male,NH-Black,Graduated high school,<15k,169103,2020,0.0006676088272207723
35-39,Male,NH-White,Attended college or technical school,100k-200k,182113,2020,0.000718971551963339
35-39,Male,NH-White,Attended college or technical school,15k-25k,133365,2020,0.0005265172778856573
35-39,Male,NH-White,Attended college or technical school,200k+,25572,2020,0.00010095677149246075
35-39,Male,NH-White,Attended college or technical school,25k-35k,194209,2020,0.0007667258577654977
35-39,Male,NH-White,Attended college or technical school,35k-50k,332492,2020,0.0013126591141510739
35-39,Male,NH-White,Attended college or technical school,50k-100k,703019,2020,0.0027754782002916575
35-39,Male,NH-White,Attended college or technical school,<15k,233798,2020,0.0009230209315420905
35-39,Male,NH-White,Did not graduate high school,100k-200k,11337,2020,4.47578178636801e-05
35-39,Male,NH-White,Did not graduate high school,15k-25k,49854,2020,0.00019682069787209207
35-39,Male,NH-White,Did not graduate high school,200k+,2920,2020,1.1527990487955005e-05
35-39,Male,NH-White,Did not graduate high school,25k-35k,50134,2020,0.0001979261216175124
35-39,Male,NH-White,Did not graduate high school,35k-50k,52229,2020,0.00020619705999842531
35-39,Male,NH-White,Did not graduate high school,50k-100k,63441,2020,0.0002504613851186142
35-39,Male,NH-White,Did not graduate high school,<15k,150953,2020,0.0005959536808658465
35-39,Male,NH-White,Graduated college or technical school,100k-200k,660197,2020,0.0026064194301974077
35-39,Male,NH-White,Graduated college or technical school,15k-25k,73074,2020,0.00028849190990302195
35-39,Male,NH-White,Graduated college or technical school,200k+,234153,2020,0.0009244224509336056
35-39,Male,NH-White,Graduated college or technical school,25k-35k,106451,2020,0.00042026236829907475
35-39,Male,NH-White,Graduated college or technical school,35k-50k,240049,2020,0.0009476995166585997
35-39,Male,NH-White,Graduated college or technical school,50k-100k,924154,2020,0.0036485063429471127
35-39,Male,NH-White,Graduated college or technical school,<15k,128199,2020,0.000506122209782652
35-39,Male,NH-White,Graduated high school,100k-200k,77967,2020,0.00030780918985424244
35-39,Male,NH-White,Graduated high school,15k-25k,165239,2020,0.0006523539795339716
35-39,Male,NH-White,Graduated high school,200k+,13733,2020,5.421708677091989e-05
35-39,Male,NH-White,Graduated high school,25k-35k,201472,2020,0.0007953997601333119
35-39,Male,NH-White,Graduated high school,35k-50k,274976,2020,0.0010855892850739437
35-39,Male,NH-White,Graduated high school,50k-100k,427904,2020,0.0016893401512869514
35-39,Male,NH-White,Graduated high school,<15k,340696,2020,0.00134504802989189
40-44,Female,AIAN,Attended college or technical school,100k-200k,228,2020,9.001307641279935e-07
40-44,Female,AIAN,Attended college or technical school,15k-25k,3594,2020,1.4188903360859687e-05
40-44,Female,AIAN,Attended college or technical school,200k+,91,2020,3.5926271726161143e-07
40-44,Female,AIAN,Attended college or technical school,25k-35k,3664,2020,1.4465259297214774e-05
40-44,Female,AIAN,Attended college or technical school,35k-50k,3744,2020,1.4781094653049157e-05
40-44,Female,AIAN,Attended college or technical school,50k-100k,2499,2020,9.865906927876561e-06
40-44,Female,AIAN,Attended college or technical school,<15k,7348,2020,2.9009477433388142e-05
40-44,Female,AIAN,Did not graduate high school,100k-200k,173,2020,6.829939569918548e-07
40-44,Female,AIAN,Did not graduate high school,15k-25k,980,2020,3.8689831089712e-06
40-44,Female,AIAN,Did not graduate high school,200k+,6,2020,2.3687651687578778e-08
40-44,Female,AIAN,Did not graduate high school,25k-35k,536,2020,2.116096884090371e-06
40-44,Female,AIAN,Did not graduate high school,35k-50k,340,2020,1.3423002622961307e-06
40-44,Female,AIAN,Did not graduate high school,50k-100k,174,2020,6.869418989397845e-07
40-44,Female,AIAN,Did not graduate high school,<15k,4252,2020,1.6786649162597492e-05
40-44,Female,AIAN,Graduated college or technical school,100k-200k,914,2020,3.608418940407834e-06
40-44,Female,AIAN,Graduated college or technical school,15k-25k,805,2020,3.178093268083486e-06
40-44,Female,AIAN,Graduated college or technical school,200k+,336,2020,1.3265084945044115e-06
40-44,Female,AIAN,Graduated college or technical school,25k-35k,1179,2020,4.65462355660923e-06
40-44,Female,AIAN,Graduated college or technical school,35k-50k,2712,2020,1.0706818562785607e-05
40-44,Female,AIAN,Graduated college or technical school,50k-100k,3787,2020,1.4950856156810138e-05
